t,x,y,z,xdot,ydot,zdot,qw,qx,qy,qz,p,q,r
13.29,3.6074,-0.38104,0.39245,0.28868,0.274,-0.28849,1,0.00094985,-8.8699e-10,-3.8722e-11,0.0024125,2.1333e-08,-9.6183e-11
13.3,3.6103,-0.3783,0.38957,0.28868,0.27419,-0.28849,1,0.00093786,-8.9446e-10,-3.8227e-11,0.002382,-1.3602e-07,-9.5161e-11
13.31,3.6132,-0.37556,0.38668,0.28868,0.27437,-0.28849,1,0.00092603,-7.8739e-10,-3.7843e-11,0.002352,6.7226e-07,-9.3306e-11
13.32,3.6161,-0.37282,0.3838,0.28868,0.27455,-0.28849,1,0.00091434,-8.6479e-10,-3.7295e-11,0.0023223,-7.1647e-08,-9.2827e-11
13.33,3.6189,-0.37007,0.38091,0.28868,0.27473,-0.28849,1,0.0009028,-8.5225e-10,-3.6836e-11,0.002293,-5.6986e-08,-9.1683e-11
13.34,3.6218,-0.36732,0.37803,0.28868,0.2749,-0.2885,1,0.00089141,-8.3226e-10,-3.6389e-11,0.0022641,2.1463e-08,-9.0508e-11
13.35,3.6247,-0.36457,0.37514,0.28868,0.27508,-0.2885,1,0.00088016,-8.4041e-10,-3.5922e-11,0.0022355,-1.3588e-07,-8.9549e-11
13.36,3.6276,-0.36182,0.37226,0.28868,0.27525,-0.2885,1,0.00086905,-7.3401e-10,-3.5561e-11,0.0022073,6.7239e-07,-8.7877e-11
13.37,3.6305,-0.35907,0.36937,0.28868,0.27542,-0.2885,1,0.00085809,-8.121e-10,-3.5046e-11,0.0021794,-7.1527e-08,-8.7344e-11
13.38,3.6334,-0.35631,0.36649,0.28868,0.27559,-0.28851,1,0.00084726,-8.002e-10,-3.4614e-11,0.0021519,-5.6785e-08,-8.6267e-11
13.39,3.6363,-0.35355,0.3636,0.28868,0.27575,-0.28851,1,0.00083657,-7.8088e-10,-3.4193e-11,0.0021248,2.16e-08,-8.5167e-11
13.4,3.6392,-0.3508,0.36072,0.28868,0.27591,-0.28851,1,0.00082601,-7.8968e-10,-3.3754e-11,0.0020979,-1.3575e-07,-8.4262e-11
13.41,3.642,-0.34804,0.35783,0.28868,0.27607,-0.28851,1,0.00081559,-6.8393e-10,-3.3414e-11,0.0020715,6.7252e-07,-8.2593e-11
13.42,3.6449,-0.34528,0.35495,0.28868,0.27623,-0.28851,1,0.0008053,-7.6264e-10,-3.2929e-11,0.0020453,-7.139e-08,-8.2164e-11
13.43,3.6478,-0.34251,0.35206,0.28868,0.27639,-0.28852,1,0.00079513,-7.5138e-10,-3.2523e-11,0.0020195,-5.6761e-08,-8.1153e-11
13.44,3.6507,-0.33975,0.34918,0.28868,0.27655,-0.28852,1,0.0007851,-7.3267e-10,-3.2127e-11,0.001994,2.1719e-08,-8.0116e-11
13.45,3.6536,-0.33698,0.34629,0.28868,0.2767,-0.28852,1,0.00077519,-7.4208e-10,-3.1714e-11,0.0019689,-1.3563e-07,-7.9245e-11
13.46,3.6565,-0.33421,0.3434,0.28868,0.27685,-0.28852,1,0.00076541,-6.3692e-10,-3.1395e-11,0.001944,6.7266e-07,-7.7691e-11
13.47,3.6594,-0.33144,0.34052,0.28868,0.277,-0.28852,1,0.00075575,-7.1623e-10,-3.0939e-11,0.0019195,-7.128e-08,-7.7291e-11
13.48,3.6622,-0.32867,0.33763,0.28868,0.27715,-0.28853,1,0.00074622,-7.0554e-10,-3.0556e-11,0.0018953,-5.6544e-08,-7.6333e-11
13.49,3.6651,-0.3259,0.33475,0.28868,0.27729,-0.28853,1,0.0007368,-6.8742e-10,-3.0184e-11,0.0018714,2.1835e-08,-7.5354e-11
13.5,3.668,-0.32313,0.33186,0.28868,0.27744,-0.28853,1,0.0007275,-6.9741e-10,-2.9796e-11,0.0018477,-1.3552e-07,-7.4539e-11
13.51,3.6709,-0.32035,0.32898,0.28868,0.27758,-0.28853,1,0.00071832,-5.9282e-10,-2.9495e-11,0.0018244,6.7274e-07,-7.3073e-11
13.52,3.6738,-0.31758,0.32609,0.28868,0.27772,-0.28853,1,0.00070926,-6.7268e-10,-2.9066e-11,0.0018014,-7.1142e-08,-7.2697e-11
13.53,3.6767,-0.3148,0.32321,0.28868,0.27786,-0.28854,1,0.00070031,-6.6255e-10,-2.8706e-11,0.0017787,-5.6488e-08,-7.179e-11
13.54,3.6796,-0.31202,0.32032,0.28868,0.27799,-0.28854,1,0.00069147,-6.4496e-10,-2.8356e-11,0.0017562,2.193e-08,-7.0857e-11
13.55,3.6825,-0.30924,0.31744,0.28868,0.27813,-0.28854,1,0.00068274,-6.5547e-10,-2.7991e-11,0.0017341,-1.3541e-07,-7.0093e-11
13.56,3.6853,-0.30646,0.31455,0.28868,0.27826,-0.28854,1,0.00067413,-5.514e-10,-2.7708e-11,0.0017122,6.7285e-07,-6.8716e-11
13.57,3.6882,-0.30367,0.31167,0.28868,0.27839,-0.28854,1,0.00066562,-6.3178e-10,-2.7305e-11,0.0016906,-7.1057e-08,-6.8357e-11
13.58,3.6911,-0.30089,0.30878,0.28868,0.27852,-0.28854,1,0.00065722,-6.2218e-10,-2.6967e-11,0.0016692,-5.644e-08,-6.7506e-11
13.59,3.694,-0.2981,0.3059,0.28868,0.27865,-0.28855,1,0.00064893,-6.051e-10,-2.6637e-11,0.0016482,2.2035e-08,-6.6637e-11
13.6,3.6969,-0.29532,0.30301,0.28868,0.27878,-0.28855,1,0.00064074,-6.1612e-10,-2.6294e-11,0.0016274,-1.353e-07,-6.5917e-11
13.61,3.6998,-0.29253,0.30012,0.28868,0.2789,-0.28855,1,0.00063265,-5.1256e-10,-2.6028e-11,0.0016068,6.7293e-07,-6.4614e-11
13.62,3.7027,-0.28974,0.29724,0.28868,0.27902,-0.28855,1,0.00062467,-5.9343e-10,-2.5649e-11,0.0015866,-7.0949e-08,-6.4271e-11
13.63,3.7055,-0.28695,0.29435,0.28868,0.27915,-0.28855,1,0.00061679,-5.843e-10,-2.5331e-11,0.0015665,-5.6243e-08,-6.3473e-11
13.64,3.7084,-0.28415,0.29147,0.28868,0.27927,-0.28855,1,0.000609,-5.6769e-10,-2.5021e-11,0.0015468,2.2144e-08,-6.2654e-11
13.65,3.7113,-0.28136,0.28858,0.28868,0.27938,-0.28855,1,0.00060132,-5.7918e-10,-2.4699e-11,0.0015273,-1.3522e-07,-6.1984e-11
13.66,3.7142,-0.27857,0.2857,0.28868,0.2795,-0.28856,1,0.00059373,-4.7608e-10,-2.4448e-11,0.001508,6.7307e-07,-6.0793e-11
13.67,3.7171,-0.27577,0.28281,0.28868,0.27962,-0.28856,1,0.00058624,-5.5743e-10,-2.4092e-11,0.001489,-7.0889e-08,-6.0427e-11
13.68,3.72,-0.27297,0.27993,0.28868,0.27973,-0.28856,1,0.00057884,-5.4875e-10,-2.3793e-11,0.0014702,-5.6072e-08,-5.9674e-11
13.69,3.7229,-0.27018,0.27704,0.28868,0.27985,-0.28856,1,0.00057154,-5.326e-10,-2.3502e-11,0.0014516,2.2238e-08,-5.8903e-11
13.7,3.7258,-0.26738,0.27415,0.28868,0.27996,-0.28856,1,0.00056433,-5.4454e-10,-2.3199e-11,0.0014333,-1.3514e-07,-5.8266e-11
13.71,3.7286,-0.26458,0.27127,0.28868,0.28007,-0.28856,1,0.0005572,-4.4187e-10,-2.2963e-11,0.0014152,6.7315e-07,-5.7068e-11
13.72,3.7315,-0.26178,0.26838,0.28868,0.28018,-0.28857,1,0.00055017,-5.2364e-10,-2.2628e-11,0.0013974,-7.0781e-08,-5.6803e-11
13.73,3.7344,-0.25897,0.2655,0.28868,0.28028,-0.28857,1,0.00054323,-5.1538e-10,-2.2347e-11,0.0013797,-5.6014e-08,-5.6093e-11
13.74,3.7373,-0.25617,0.26261,0.28868,0.28039,-0.28857,1,0.00053638,-4.9966e-10,-2.2074e-11,0.0013623,2.231e-08,-5.5362e-11
13.75,3.7402,-0.25337,0.25973,0.28868,0.28049,-0.28857,1,0.00052961,-5.1201e-10,-2.1789e-11,0.0013451,-1.3505e-07,-5.4764e-11
13.76,3.7431,-0.25056,0.25684,0.28868,0.2806,-0.28857,1,0.00052292,-4.0976e-10,-2.1567e-11,0.0013281,6.7321e-07,-5.3697e-11
13.77,3.746,-0.24775,0.25395,0.28868,0.2807,-0.28857,1,0.00051633,-4.9194e-10,-2.1252e-11,0.0013114,-7.07e-08,-5.3384e-11
13.78,3.7489,-0.24495,0.25107,0.28868,0.2808,-0.28857,1,0.00050981,-4.841e-10,-2.0988e-11,0.0012948,-5.605e-08,-5.2723e-11
13.79,3.7517,-0.24214,0.24818,0.28868,0.2809,-0.28857,1,0.00050338,-4.6875e-10,-2.0731e-11,0.0012785,2.2388e-08,-5.204e-11
13.8,3.7546,-0.23933,0.2453,0.28868,0.281,-0.28858,1,0.00049702,-4.8149e-10,-2.0463e-11,0.0012624,-1.3497e-07,-5.1469e-11
13.81,3.7575,-0.23652,0.24241,0.28868,0.28109,-0.28858,1,0.00049075,-3.7963e-10,-2.0255e-11,0.0012464,6.7326e-07,-5.0403e-11
13.82,3.7604,-0.23371,0.23953,0.28868,0.28119,-0.28858,1,0.00048456,-4.6217e-10,-1.9959e-11,0.0012307,-7.0607e-08,-5.018e-11
13.83,3.7633,-0.23089,0.23664,0.28868,0.28128,-0.28858,1,0.00047845,-4.5472e-10,-1.9711e-11,0.0012152,-5.6074e-08,-4.9551e-11
13.84,3.7662,-0.22808,0.23375,0.28868,0.28138,-0.28858,1,0.00047241,-4.3974e-10,-1.9469e-11,0.0011998,2.2447e-08,-4.891e-11
13.85,3.7691,-0.22527,0.23087,0.28868,0.28147,-0.28858,1,0.00046645,-4.5284e-10,-1.9218e-11,0.0011847,-1.3488e-07,-4.8378e-11
13.86,3.7719,-0.22245,0.22798,0.28866,0.28154,-0.28841,1,-0.00029115,0.00075776,9.1212e-07,0.84315,-0.84436,-0.001388
13.87,3.7748,-0.21964,0.22511,0.28785,0.28083,-0.28668,0.99994,-0.007584,0.008039,5.8681e-05,1.7207,-1.716,-0.027047
13.88,3.7777,-0.21684,0.22225,0.28542,0.27849,-0.28396,0.99976,-0.015135,0.015563,0.00023358,1.1741,-1.1692,-0.03719
13.89,3.7805,-0.21407,0.21943,0.28181,0.27497,-0.28084,0.99963,-0.018923,0.019336,0.00036745,0.36401,-0.36323,-0.014609
13.9,3.7833,-0.21134,0.21664,0.2778,0.27104,-0.27752,0.99962,-0.019312,0.019725,0.00038348,-0.14119,0.14097,0.0056686
13.91,3.7861,-0.20865,0.21388,0.2739,0.26723,-0.27411,0.99966,-0.018132,0.018544,0.00033764,-0.28063,0.28192,0.010689
13.92,3.7888,-0.206,0.21115,0.27027,0.26368,-0.27068,0.99971,-0.016849,0.017254,0.00029093,-0.214,0.21574,0.0075498
13.93,3.7915,-0.20338,0.20846,0.26685,0.26035,-0.26727,0.99974,-0.016061,0.016458,0.00026406,-0.10326,0.10487,0.0034369
13.94,3.7941,-0.20079,0.20581,0.26355,0.25712,-0.26389,0.99975,-0.015748,0.016138,0.00025388,-0.030585,0.031731,0.00096503
13.95,3.7968,-0.19823,0.20319,0.26028,0.25394,-0.26056,0.99975,-0.01567,0.016055,0.00025147,-0.0077235,0.0084767,0.00021498
13.96,3.7994,-0.19571,0.2006,0.25702,0.25076,-0.25727,0.99975,-0.015622,0.016004,0.00025003,-0.014401,0.015037,0.00043963
13.97,3.8019,-0.19322,0.19804,0.25379,0.2476,-0.25402,0.99975,-0.015514,0.015893,0.00024666,-0.028494,0.029189,0.00089928
13.98,3.8044,-0.19076,0.19552,0.25058,0.24448,-0.25081,0.99976,-0.015345,0.01572,0.00024132,-0.038137,0.038976,0.0012014
13.99,3.8069,-0.18833,0.19302,0.24741,0.24139,-0.24764,0.99976,-0.015144,0.015515,0.00023504,-0.04114,0.042094,0.0012812
14,3.8094,-0.18593,0.19056,0.24429,0.23834,-0.24452,0.99977,-0.014941,0.015306,0.00022874,-0.039978,0.040895,0.0012272
14.01,3.8118,-0.18356,0.18813,0.24121,0.23533,-0.24143,0.99978,-0.014747,0.015108,0.00022283,-0.037633,0.038533,0.0011386
14.02,3.8142,-0.18122,0.18574,0.23817,0.23237,-0.23838,0.99978,-0.014563,0.01492,0.00021733,-0.035797,0.03667,0.0010685
14.03,3.8166,-0.17892,0.18337,0.23517,0.22944,-0.23537,0.99979,-0.014387,0.01474,0.0002121,-0.034848,0.035704,0.0010273
14.04,3.8189,-0.17664,0.18103,0.23221,0.22655,-0.23239,0.99979,-0.014214,0.014563,0.00020703,-0.034492,0.035305,0.0010046
14.05,3.8212,-0.17438,0.17872,0.22928,0.22369,-0.22946,0.9998,-0.014042,0.014386,0.00020205,-0.034328,0.03515,0.00098797
14.06,3.8235,-0.17216,0.17644,0.22639,0.22087,-0.22656,0.9998,-0.013871,0.014211,0.00019716,-0.034115,0.034925,0.00097003
14.07,3.8257,-0.16997,0.17419,0.22353,0.21809,-0.2237,0.99981,-0.013701,0.014037,0.00019236,-0.033791,0.034607,0.0009491
14.08,3.828,-0.1678,0.17196,0.22072,0.21534,-0.22087,0.99981,-0.013533,0.013865,0.00018767,-0.033389,0.034202,0.0009263
14.09,3.8302,-0.16566,0.16977,0.21793,0.21262,-0.21808,0.99982,-0.013367,0.013696,0.0001831,-0.032962,0.033781,0.00090322
14.1,3.8323,-0.16355,0.1676,0.21519,0.20994,-0.21532,0.99982,-0.013203,0.013528,0.00017864,-0.032544,0.033314,0.00088083
14.11,3.8345,-0.16146,0.16546,0.21247,0.2073,-0.2126,0.99983,-0.013042,0.013362,0.00017429,-0.032146,0.032919,0.00085939
14.12,3.8366,-0.1594,0.16335,0.20979,0.20468,-0.20992,0.99983,-0.012882,0.013199,0.00017005,-0.031764,0.032538,0.00083877
14.13,3.8387,-0.15737,0.16126,0.20715,0.2021,-0.20727,0.99983,-0.012724,0.013037,0.00016591,-0.03139,0.032144,0.00081874
14.14,3.8407,-0.15536,0.15921,0.20454,0.19955,-0.20465,0.99984,-0.012568,0.012877,0.00016186,-0.03102,0.031761,0.00079918
14.15,3.8427,-0.15338,0.15717,0.20196,0.19704,-0.20206,0.99984,-0.012414,0.01272,0.00015792,-0.030653,0.031395,0.00078002
14.16,3.8448,-0.15142,0.15516,0.19941,0.19455,-0.19951,0.99985,-0.012261,0.012564,0.00015407,-0.030288,0.031029,0.00076127
14.17,3.8467,-0.14949,0.15318,0.1969,0.1921,-0.19699,0.99985,-0.012111,0.012409,0.00015031,-0.029926,0.030635,0.00074294
14.18,3.8487,-0.14758,0.15122,0.19442,0.18968,-0.1945,0.99985,-0.011962,0.012257,0.00014664,-0.029568,0.030286,0.00072505
14.19,3.8506,-0.14569,0.14929,0.19196,0.18729,-0.19205,0.99986,-0.011815,0.012107,0.00014306,-0.029215,0.029915,0.00070758
14.2,3.8525,-0.14383,0.14738,0.18954,0.18492,-0.18962,0.99986,-0.01167,0.011958,0.00013956,-0.028866,0.029566,0.00069053
14.21,3.8544,-0.14199,0.1455,0.18715,0.18259,-0.18723,0.99986,-0.011526,0.011811,0.00013615,-0.02852,0.029221,0.00067389
14.22,3.8563,-0.14018,0.14364,0.18479,0.18029,-0.18486,0.99987,-0.011385,0.011666,0.00013283,-0.028179,0.02884,0.00065763
14.23,3.8581,-0.13839,0.1418,0.18246,0.17802,-0.18253,0.99987,-0.011245,0.011522,0.00012958,-0.027842,0.028516,0.00064177
14.24,3.8599,-0.13662,0.13999,0.18016,0.17577,-0.18022,0.99987,-0.011106,0.011381,0.00012641,-0.027508,0.028207,0.00062627
14.25,3.8617,-0.13487,0.1382,0.17789,0.17356,-0.17794,0.99988,-0.01097,0.011241,0.00012332,-0.027178,0.027828,0.00061114
14.26,3.8635,-0.13315,0.13643,0.17565,0.17137,-0.1757,0.99988,-0.010834,0.011102,0.0001203,-0.026852,0.027505,0.00059637
14.27,3.8652,-0.13144,0.13468,0.17343,0.16921,-0.17348,0.99988,-0.010701,0.010966,0.00011736,-0.026529,0.027183,0.00058196
14.28,3.8669,-0.12976,0.13296,0.17125,0.16707,-0.17129,0.99989,-0.010569,0.010831,0.00011448,-0.026211,0.026843,0.00056788
14.29,3.8687,-0.1281,0.13126,0.16909,0.16497,-0.16912,0.99989,-0.010439,0.010697,0.00011168,-0.025895,0.02652,0.00055413
14.3,3.8703,-0.12646,0.12958,0.16695,0.16289,-0.16699,0.99989,-0.01031,0.010565,0.00010894,-0.025584,0.02621,0.00054072
14.31,3.872,-0.12484,0.12792,0.16485,0.16083,-0.16488,0.99989,-0.010183,0.010435,0.00010627,-0.025276,0.025881,0.00052762
14.32,3.8736,-0.12325,0.12628,0.16277,0.1588,-0.1628,0.9999,-0.010057,0.010306,0.00010367,-0.024971,0.025577,0.00051483
14.33,3.8752,-0.12167,0.12466,0.16072,0.1568,-0.16074,0.9999,-0.0099333,0.010179,0.00010112,-0.02467,0.025282,0.00050235
14.34,3.8768,-0.12011,0.12306,0.15869,0.15482,-0.15871,0.9999,-0.0098107,0.010054,9.8643e-05,-0.024373,0.024974,0.00049017
14.35,3.8784,-0.11857,0.12149,0.15669,0.15287,-0.15671,0.9999,-0.0096896,0.0099297,9.6222e-05,-0.024079,0.024661,0.00047827
14.36,3.88,-0.11705,0.11993,0.15471,0.15094,-0.15473,0.99991,-0.0095699,0.0098071,9.386e-05,-0.023788,0.024373,0.00046666
14.37,3.8815,-0.11555,0.11839,0.15276,0.14904,-0.15277,0.99991,-0.0094517,0.009686,9.1556e-05,-0.0235,0.024083,0.00045533
14.38,3.883,-0.11407,0.11687,0.15084,0.14716,-0.15084,0.99991,-0.0093349,0.0095663,8.9308e-05,-0.023216,0.023784,0.00044426
14.39,3.8845,-0.11261,0.11538,0.14893,0.1453,-0.14894,0.99991,-0.0092195,0.0094481,8.7114e-05,-0.022936,0.023493,0.00043347
14.4,3.886,-0.11117,0.1139,0.14706,0.14347,-0.14706,0.99991,-0.0091056,0.0093314,8.4973e-05,-0.022658,0.023215,0.00042293
14.41,3.8875,-0.10974,0.11243,0.1452,0.14166,-0.1452,0.99992,-0.008993,0.009216,8.2885e-05,-0.022384,0.022931,0.00041264
14.42,3.8889,-0.10833,0.11099,0.14337,0.13988,-0.14337,0.99992,-0.0088817,0.0091021,8.0847e-05,-0.022112,0.022643,0.0004026
14.43,3.8903,-0.10694,0.10957,0.14156,0.13811,-0.14156,0.99992,-0.0087718,0.0089895,7.8859e-05,-0.021844,0.022381,0.0003928
14.44,3.8917,-0.10557,0.10816,0.13978,0.13637,-0.13977,0.99992,-0.0086633,0.0088783,7.6919e-05,-0.021579,0.022126,0.00038323
14.45,3.8931,-0.10422,0.10677,0.13801,0.13465,-0.138,0.99992,-0.008556,0.0087684,7.5027e-05,-0.021318,0.021834,0.00037389
14.46,3.8945,-0.10288,0.1054,0.13627,0.13295,-0.13626,0.99993,-0.0084501,0.0086599,7.3181e-05,-0.021059,0.021577,0.00036478
14.47,3.8959,-0.10156,0.10405,0.13456,0.13128,-0.13454,0.99993,-0.0083454,0.0085526,7.1379e-05,-0.020803,0.021321,0.00035589
14.48,3.8972,-0.10025,0.10271,0.13286,0.12962,-0.13284,0.99993,-0.008242,0.0084467,6.9622e-05,-0.02055,0.021053,0.00034721
14.49,3.8985,-0.098963,0.10139,0.13118,0.12799,-0.13116,0.99993,-0.0081399,0.0083421,6.7908e-05,-0.0203,0.020795,0.00033874
14.5,3.8998,-0.097692,0.10009,0.12953,0.12637,-0.12951,0.99993,-0.008039,0.0082387,6.6235e-05,-0.020053,0.020548,0.00033047
14.51,3.9011,-0.096436,0.098799,0.12789,0.12478,-0.12787,0.99994,-0.0079394,0.0081366,6.4603e-05,-0.019809,0.020292,0.0003224
14.52,3.9024,-0.095196,0.097528,0.12628,0.1232,-0.12626,0.99994,-0.0078409,0.0080358,6.3011e-05,-0.019568,0.020047,0.00031452
14.53,3.9036,-0.093972,0.096273,0.12469,0.12165,-0.12466,0.99994,-0.0077437,0.0079361,6.1458e-05,-0.01933,0.019805,0.00030684
14.54,3.9049,-0.092763,0.095035,0.12312,0.12012,-0.12309,0.99994,-0.0076476,0.0078377,5.9943e-05,-0.019094,0.019568,0.00029934
14.55,3.9061,-0.091569,0.093812,0.12156,0.1186,-0.12153,0.99994,-0.0075528,0.0077405,5.8465e-05,-0.018861,0.019319,0.00029202
14.56,3.9073,-0.090391,0.092604,0.12003,0.1171,-0.12,0.99994,-0.007459,0.0076445,5.7023e-05,-0.018631,0.01909,0.00028488
14.57,3.9085,-0.089227,0.091412,0.11852,0.11563,-0.11848,0.99994,-0.0073664,0.0075496,5.5616e-05,-0.018404,0.018863,0.00027791
14.58,3.9097,-0.088078,0.090234,0.11702,0.11417,-0.11699,0.99995,-0.007275,0.0074559,5.4244e-05,-0.018179,0.018624,0.00027111
14.59,3.9108,-0.086944,0.089072,0.11555,0.11273,-0.11551,0.99995,-0.0071846,0.0073633,5.2905e-05,-0.017957,0.018395,0.00026447
14.6,3.912,-0.085824,0.087924,0.11409,0.11131,-0.11405,0.99995,-0.0070954,0.0072719,5.1599e-05,-0.017738,0.018176,0.000258
14.61,3.9131,-0.084718,0.086791,0.11265,0.1099,-0.11261,0.99995,-0.0070073,0.0071816,5.0325e-05,-0.017521,0.017952,0.00025168
14.62,3.9142,-0.083626,0.085672,0.11123,0.10852,-0.11119,0.99995,-0.0069202,0.0070924,4.9082e-05,-0.017307,0.017732,0.00024551
14.63,3.9153,-0.082547,0.084567,0.10983,0.10715,-0.10979,0.99995,-0.0068342,0.0070042,4.787e-05,-0.017095,0.017516,0.00023949
14.64,3.9164,-0.081483,0.083476,0.10844,0.1058,-0.1084,0.99995,-0.0067492,0.0069172,4.6687e-05,-0.016886,0.017309,0.00023362
14.65,3.9175,-0.080431,0.082399,0.10707,0.10446,-0.10703,0.99995,-0.0066653,0.0068312,4.5534e-05,-0.016679,0.017091,0.00022789
14.66,3.9186,-0.079393,0.081335,0.10572,0.10315,-0.10568,0.99996,-0.0065824,0.0067463,4.4408e-05,-0.016475,0.016883,0.0002223
14.67,3.9196,-0.078368,0.080285,0.10439,0.10184,-0.10434,0.99996,-0.0065006,0.0066624,4.331e-05,-0.016273,0.016679,0.00021685
14.68,3.9207,-0.077356,0.079248,0.10307,0.10056,-0.10303,0.99996,-0.0064197,0.0065795,4.224e-05,-0.016073,0.016469,0.00021152
14.69,3.9217,-0.076357,0.078225,0.10177,0.099291,-0.10173,0.99996,-0.0063398,0.0064977,4.1195e-05,-0.015876,0.016271,0.00020633
14.7,3.9227,-0.07537,0.077214,0.10049,0.098039,-0.10044,0.99996,-0.0062609,0.0064168,4.0176e-05,-0.015681,0.016066,0.00020126
14.71,3.9237,-0.074396,0.076216,0.099221,0.096802,-0.099174,0.99996,-0.006183,0.006337,3.9183e-05,-0.015489,0.015872,0.00019632
14.72,3.9247,-0.073434,0.07523,0.097969,0.095581,-0.097921,0.99996,-0.006106,0.0062581,3.8213e-05,-0.015299,0.01569,0.0001915
14.73,3.9257,-0.072485,0.074257,0.096733,0.094375,-0.096685,0.99996,-0.00603,0.0061802,3.7268e-05,-0.015111,0.015475,0.00018679
14.74,3.9266,-0.071547,0.073296,0.095513,0.093185,-0.095464,0.99996,-0.0059549,0.0061033,3.6345e-05,-0.014925,0.015294,0.0001822
14.75,3.9276,-0.070621,0.072348,0.094308,0.09201,-0.094259,0.99996,-0.0058808,0.0060272,3.5446e-05,-0.014742,0.015104,0.00017772
14.76,3.9285,-0.069706,0.071411,0.093119,0.090849,-0.093069,0.99997,-0.0058075,0.0059522,3.4568e-05,-0.014561,0.014926,0.00017335
14.77,3.9294,-0.068804,0.070486,0.091944,0.089703,-0.091894,0.99997,-0.0057352,0.005878,3.3712e-05,-0.014382,0.014742,0.00016908
14.78,3.9303,-0.067912,0.069573,0.090784,0.088572,-0.090733,0.99997,-0.0056637,0.0058048,3.2877e-05,-0.014205,0.014558,0.00016492
14.79,3.9312,-0.067032,0.068672,0.089639,0.087454,-0.089588,0.99997,-0.0055931,0.0057325,3.2063e-05,-0.01403,0.014377,0.00016086
14.8,3.9321,-0.066163,0.067781,0.088509,0.086351,-0.088457,0.99997,-0.0055234,0.005661,3.1268e-05,-0.013857,0.014201,0.0001569
14.81,3.933,-0.065305,0.066903,0.087392,0.085262,-0.08734,0.99997,-0.0054545,0.0055905,3.0494e-05,-0.013687,0.014028,0.00015304
14.82,3.9339,-0.064458,0.066035,0.08629,0.084186,-0.086237,0.99997,-0.0053865,0.0055208,2.9738e-05,-0.013518,0.013856,0.00014927
14.83,3.9347,-0.063621,0.065178,0.085201,0.083124,-0.085148,0.99997,-0.0053193,0.0054519,2.9001e-05,-0.013352,0.013684,0.00014559
14.84,3.9356,-0.062795,0.064332,0.084127,0.082076,-0.084073,0.99997,-0.005253,0.0053839,2.8282e-05,-0.013187,0.013515,0.000142
14.85,3.9364,-0.06198,0.063496,0.083065,0.081041,-0.083012,0.99997,-0.0051875,0.0053168,2.7581e-05,-0.013024,0.013346,0.0001385
14.86,3.9373,-0.061175,0.062671,0.082018,0.080018,-0.081964,0.99997,-0.0051227,0.0052504,2.6897e-05,-0.012864,0.013185,0.00013509
14.87,3.9381,-0.060379,0.061857,0.080983,0.079009,-0.080929,0.99997,-0.0050588,0.0051849,2.623e-05,-0.012705,0.013024,0.00013176
14.88,3.9389,-0.059594,0.061053,0.079961,0.078012,-0.079907,0.99997,-0.0049957,0.0051202,2.5579e-05,-0.012548,0.01285,0.00012851
14.89,3.9397,-0.058819,0.060259,0.078953,0.077028,-0.078898,0.99998,-0.0049333,0.0050563,2.4945e-05,-0.012393,0.012702,0.00012534
14.9,3.9404,-0.058054,0.059475,0.077957,0.076056,-0.077902,0.99998,-0.0048718,0.0049932,2.4326e-05,-0.01224,0.012544,0.00012224
14.91,3.9412,-0.057298,0.058701,0.076973,0.075097,-0.076919,0.99998,-0.0048109,0.0049309,2.3722e-05,-0.012089,0.012399,0.00011923
14.92,3.942,-0.056552,0.057936,0.076002,0.07415,-0.075947,0.99998,-0.0047509,0.0048693,2.3134e-05,-0.01194,0.012236,0.00011628
14.93,3.9427,-0.055815,0.057182,0.075044,0.073214,-0.074989,0.99998,-0.0046915,0.0048085,2.256e-05,-0.011792,0.012087,0.00011341
14.94,3.9435,-0.055087,0.056437,0.074097,0.072291,-0.074042,0.99998,-0.0046329,0.0047485,2.2e-05,-0.011647,0.011937,0.00011061
14.95,3.9442,-0.054369,0.055701,0.073162,0.071379,-0.073107,0.99998,-0.0045751,0.0046892,2.1453e-05,-0.011503,0.011777,0.00010788
14.96,3.945,-0.05366,0.054974,0.072239,0.070478,-0.072184,0.99998,-0.0045179,0.0046306,2.0921e-05,-0.01136,0.011641,0.00010521
14.97,3.9457,-0.05296,0.054257,0.071328,0.069589,-0.071273,0.99998,-0.0044615,0.0045727,2.0401e-05,-0.01122,0.011512,0.00010261
14.98,3.9464,-0.052268,0.053549,0.070428,0.068711,-0.070373,0.99998,-0.0044057,0.0045156,1.9894e-05,-0.011081,0.011358,0.00010008
14.99,3.9471,-0.051585,0.05285,0.06954,0.067845,-0.069484,0.99998,-0.0043506,0.0044592,1.94e-05,-0.010944,0.011216,9.7604e-05
15,3.9478,-0.050911,0.052159,0.068662,0.066989,-0.068607,0.99998,-0.0042963,0.0044034,1.8918e-05,-0.010808,0.011077,9.5191e-05
15.01,3.9485,-0.050245,0.051477,0.067796,0.066144,-0.067741,0.99998,-0.0042426,0.0043484,1.8448e-05,-0.010675,0.010941,9.2837e-05
15.02,3.9491,-0.049588,0.050804,0.066941,0.065309,-0.066886,0.99998,-0.0041895,0.004294,1.799e-05,-0.010542,0.010803,9.0541e-05
15.03,3.9498,-0.048939,0.05014,0.066097,0.064485,-0.066041,0.99998,-0.0041371,0.0042403,1.7543e-05,-0.010412,0.010671,8.8301e-05
