t,x,y,z,xdot,ydot,zdot,qw,qx,qy,qz,p,q,r
6.35,-4.724,-1.6761,1.3763,1.6341,-4.6087,0.38695,0.97425,0.087311,-0.20707,0.018499,-0.4273,-0.21885,-0.19048
6.36,-4.7075,-1.7221,1.3801,1.6783,-4.5908,0.38683,0.97427,0.089601,-0.20594,0.018884,-0.42399,-0.22444,-0.18794
6.37,-4.6905,-1.7679,1.384,1.7223,-4.5724,0.3867,0.97429,0.091872,-0.20479,0.019256,-0.42062,-0.22996,-0.18534
6.38,-4.673,-1.8136,1.3879,1.766,-4.5535,0.38657,0.97432,0.094123,-0.20361,0.019616,-0.41735,-0.23543,-0.18262
6.39,-4.6551,-1.859,1.3917,1.8095,-4.5342,0.38644,0.97434,0.096355,-0.20241,0.019965,-0.41367,-0.24081,-0.18003
6.4,-4.6368,-1.9043,1.3956,1.8528,-4.5144,0.3863,0.97437,0.098567,-0.20118,0.0203,-0.41036,-0.24615,-0.17718
6.41,-4.6181,-1.9493,1.3995,1.8958,-4.4941,0.38616,0.9744,0.10076,-0.19992,0.020624,-0.40664,-0.25141,-0.17447
6.42,-4.5989,-1.9941,1.4033,1.9385,-4.4734,0.38602,0.97443,0.10293,-0.19864,0.020934,-0.40283,-0.25659,-0.17173
6.43,-4.5793,-2.0388,1.4072,1.981,-4.4522,0.38587,0.97446,0.10508,-0.19733,0.021232,-0.39929,-0.26173,-0.16881
6.44,-4.5593,-2.0832,1.411,2.0232,-4.4307,0.38572,0.97449,0.10721,-0.19599,0.021517,-0.39526,-0.26677,-0.16606
6.45,-4.5388,-2.1274,1.4149,2.0651,-4.4086,0.38556,0.97452,0.10931,-0.19463,0.021789,-0.39152,-0.27176,-0.16312
6.46,-4.518,-2.1713,1.4187,2.1067,-4.3861,0.3854,0.97456,0.1114,-0.19325,0.022048,-0.38755,-0.27668,-0.16024
6.47,-4.4967,-2.2151,1.4226,2.1481,-4.3632,0.38523,0.97459,0.11346,-0.19184,0.022294,-0.38339,-0.28149,-0.1574
6.48,-4.475,-2.2586,1.4265,2.1892,-4.3399,0.38506,0.97463,0.1155,-0.19041,0.022526,-0.37949,-0.28628,-0.15439
6.49,-4.4529,-2.3019,1.4303,2.2299,-4.3162,0.38489,0.97466,0.11752,-0.18896,0.022746,-0.3753,-0.29097,-0.15147
6.5,-4.4304,-2.3449,1.4341,2.2704,-4.292,0.38471,0.9747,0.11951,-0.18749,0.022952,-0.37113,-0.29558,-0.14851
6.51,-4.4075,-2.3877,1.438,2.3106,-4.2674,0.38452,0.97474,0.12148,-0.18599,0.023144,-0.36692,-0.30014,-0.14553
6.52,-4.3842,-2.4303,1.4418,2.3504,-4.2424,0.38434,0.97478,0.12343,-0.18447,0.023324,-0.36247,-0.30457,-0.14263
6.53,-4.3605,-2.4726,1.4457,2.3899,-4.217,0.38415,0.97482,0.12535,-0.18293,0.023489,-0.35819,-0.30897,-0.13961
6.54,-4.3364,-2.5146,1.4495,2.4291,-4.1912,0.38395,0.97486,0.12725,-0.18137,0.023642,-0.3539,-0.31331,-0.13658
6.55,-4.3119,-2.5564,1.4534,2.468,-4.165,0.38375,0.97491,0.12912,-0.17978,0.023781,-0.34937,-0.31752,-0.13363
6.56,-4.2871,-2.5979,1.4572,2.5065,-4.1384,0.38355,0.97495,0.13097,-0.17818,0.023907,-0.34494,-0.3217,-0.13061
6.57,-4.2618,-2.6392,1.461,2.5448,-4.1114,0.38334,0.975,0.13279,-0.17656,0.024019,-0.34026,-0.32575,-0.12769
6.58,-4.2362,-2.6801,1.4649,2.5826,-4.0841,0.38313,0.97504,0.13459,-0.17492,0.024118,-0.33564,-0.32973,-0.12473
6.59,-4.2102,-2.7208,1.4687,2.6202,-4.0563,0.38291,0.97509,0.13636,-0.17326,0.024204,-0.33109,-0.33368,-0.12172
6.6,-4.1838,-2.7613,1.4725,2.6573,-4.0282,0.38269,0.97514,0.13811,-0.17158,0.024276,-0.32648,-0.33754,-0.11873
6.61,-4.157,-2.8014,1.4763,2.6941,-3.9997,0.38247,0.97519,0.13983,-0.16988,0.024336,-0.32178,-0.3413,-0.11577
6.62,-4.1299,-2.8413,1.4802,2.7306,-3.9709,0.38224,0.97524,0.14153,-0.16817,0.024382,-0.31697,-0.34497,-0.11285
6.63,-4.1024,-2.8808,1.484,2.7667,-3.9417,0.382,0.97529,0.1432,-0.16644,0.024415,-0.3121,-0.34855,-0.10996
6.64,-4.0746,-2.9201,1.4878,2.8024,-3.9122,0.38177,0.97535,0.14484,-0.16469,0.024436,-0.30724,-0.35206,-0.10706
6.65,-4.0464,-2.9591,1.4916,2.8378,-3.8823,0.38153,0.9754,0.14646,-0.16292,0.024443,-0.30248,-0.35553,-0.10412
6.66,-4.0178,-2.9977,1.4954,2.8728,-3.852,0.38128,0.97546,0.14805,-0.16114,0.024438,-0.29762,-0.35891,-0.10123
6.67,-3.9889,-3.0361,1.4993,2.9074,-3.8215,0.38103,0.97552,0.14961,-0.15934,0.02442,-0.29271,-0.36219,-0.098369
6.68,-3.9597,-3.0742,1.5031,2.9416,-3.7906,0.38078,0.97557,0.15115,-0.15753,0.02439,-0.28774,-0.36539,-0.095541
6.69,-3.9301,-3.1119,1.5069,2.9755,-3.7593,0.38052,0.97563,0.15266,-0.15571,0.024347,-0.28273,-0.3685,-0.092738
6.7,-3.9001,-3.1494,1.5107,3.009,-3.7278,0.38026,0.97569,0.15414,-0.15386,0.024292,-0.27769,-0.37153,-0.089964
6.71,-3.8699,-3.1865,1.5145,3.042,-3.6959,0.37999,0.97575,0.15559,-0.15201,0.024225,-0.27264,-0.37448,-0.087207
6.72,-3.8393,-3.2233,1.5183,3.0747,-3.6638,0.37972,0.97582,0.15702,-0.15014,0.024146,-0.26756,-0.37735,-0.084481
6.73,-3.8084,-3.2597,1.5221,3.107,-3.6313,0.37944,0.97588,0.15842,-0.14826,0.024056,-0.26245,-0.38014,-0.081787
6.74,-3.7772,-3.2959,1.5259,3.1388,-3.5985,0.37917,0.97595,0.1598,-0.14636,0.023953,-0.25731,-0.38285,-0.079125
6.75,-3.7456,-3.3317,1.5297,3.1703,-3.5655,0.37888,0.97601,0.16114,-0.14446,0.023839,-0.25224,-0.38551,-0.076461
6.76,-3.7138,-3.3672,1.5334,3.2014,-3.5321,0.37859,0.97608,0.16246,-0.14254,0.023714,-0.24703,-0.38804,-0.073872
6.77,-3.6816,-3.4024,1.5372,3.232,-3.4985,0.3783,0.97615,0.16375,-0.14061,0.023578,-0.24183,-0.3905,-0.071309
6.78,-3.6491,-3.4372,1.541,3.2622,-3.4646,0.37801,0.97621,0.16501,-0.13867,0.02343,-0.23667,-0.39291,-0.068758
6.79,-3.6163,-3.4717,1.5448,3.2921,-3.4304,0.37771,0.97628,0.16625,-0.13672,0.023272,-0.23153,-0.39526,-0.066227
6.8,-3.5833,-3.5058,1.5486,3.3214,-3.396,0.3774,0.97635,0.16745,-0.13475,0.023104,-0.2263,-0.39749,-0.063764
6.81,-3.5499,-3.5396,1.5523,3.3504,-3.3613,0.3771,0.97643,0.16863,-0.13278,0.022925,-0.22097,-0.3996,-0.061368
6.82,-3.5163,-3.573,1.5561,3.379,-3.3264,0.37678,0.9765,0.16979,-0.1308,0.022735,-0.21579,-0.40171,-0.058953
6.83,-3.4823,-3.6061,1.5599,3.4071,-3.2912,0.37647,0.97657,0.17091,-0.12881,0.022536,-0.21052,-0.40371,-0.056605
6.84,-3.4481,-3.6388,1.5636,3.4348,-3.2557,0.37615,0.97665,0.17201,-0.12681,0.022327,-0.2052,-0.4056,-0.054311
6.85,-3.4136,-3.6712,1.5674,3.4621,-3.2201,0.37582,0.97672,0.17307,-0.1248,0.022109,-0.20002,-0.40749,-0.052008
6.86,-3.3789,-3.7032,1.5711,3.4889,-3.1842,0.37549,0.9768,0.17411,-0.12278,0.021881,-0.19464,-0.40921,-0.049811
6.87,-3.3439,-3.7349,1.5749,3.5153,-3.1481,0.37516,0.97687,0.17513,-0.12076,0.021644,-0.18937,-0.4109,-0.04762
6.88,-3.3086,-3.7662,1.5787,3.5412,-3.1118,0.37482,0.97695,0.17611,-0.11872,0.021398,-0.18408,-0.41252,-0.045471
6.89,-3.2731,-3.7971,1.5824,3.5668,-3.0752,0.37448,0.97703,0.17707,-0.11669,0.021143,-0.17871,-0.41402,-0.043394
6.9,-3.2373,-3.8277,1.5861,3.5918,-3.0385,0.37414,0.97711,0.17799,-0.11464,0.02088,-0.17346,-0.4155,-0.041321
6.91,-3.2012,-3.8579,1.5899,3.6165,-3.0016,0.37379,0.97719,0.1789,-0.11259,0.020609,-0.16815,-0.41688,-0.039311
6.92,-3.1649,-3.8877,1.5936,3.6406,-2.9644,0.37343,0.97727,0.17977,-0.11053,0.020329,-0.1628,-0.41816,-0.037359
6.93,-3.1284,-3.9172,1.5973,3.6644,-2.9271,0.37308,0.97735,0.18061,-0.10847,0.020042,-0.15746,-0.41937,-0.035449
6.94,-3.0916,-3.9463,1.6011,3.6877,-2.8896,0.37272,0.97743,0.18143,-0.1064,0.019747,-0.15214,-0.42052,-0.03358
6.95,-3.0547,-3.975,1.6048,3.7105,-2.852,0.37235,0.97751,0.18222,-0.10433,0.019445,-0.14685,-0.4216,-0.031747
6.96,-3.0174,-4.0033,1.6085,3.7329,-2.8141,0.37198,0.9776,0.18298,-0.10225,0.019136,-0.14152,-0.4226,-0.029973
6.97,-2.98,-4.0313,1.6122,3.7549,-2.7762,0.37161,0.97768,0.18371,-0.10017,0.018821,-0.13618,-0.4235,-0.028252
6.98,-2.9423,-4.0588,1.616,3.7764,-2.738,0.37123,0.97777,0.18442,-0.098083,0.018498,-0.13088,-0.42436,-0.026565
6.99,-2.9045,-4.086,1.6197,3.7974,-2.6997,0.37084,0.97785,0.1851,-0.095994,0.018169,-0.1256,-0.42515,-0.024923
7,-2.8664,-4.1128,1.6234,3.818,-2.6613,0.37046,0.97794,0.18575,-0.093902,0.017835,-0.12028,-0.42584,-0.023342
7.01,-2.8281,-4.1392,1.6271,3.8381,-2.6227,0.37007,0.97802,0.18637,-0.091808,0.017494,-0.11496,-0.42645,-0.021811
7.02,-2.7896,-4.1653,1.6308,3.8578,-2.584,0.36967,0.97811,0.18697,-0.089711,0.017148,-0.10968,-0.42701,-0.020321
7.03,-2.751,-4.1909,1.6345,3.877,-2.5452,0.36927,0.9782,0.18754,-0.087612,0.016796,-0.10442,-0.42751,-0.018873
7.04,-2.7121,-4.2162,1.6382,3.8958,-2.5062,0.36887,0.97829,0.18808,-0.085512,0.016439,-0.099153,-0.42793,-0.01748
7.05,-2.673,-4.241,1.6418,3.9141,-2.4671,0.36846,0.97838,0.18859,-0.083409,0.016077,-0.093894,-0.42827,-0.016135
7.06,-2.6338,-4.2655,1.6455,3.9319,-2.428,0.36805,0.97846,0.18908,-0.081306,0.015711,-0.088616,-0.42852,-0.014846
7.07,-2.5944,-4.2896,1.6492,3.9493,-2.3887,0.36764,0.97855,0.18954,-0.079203,0.01534,-0.083356,-0.4287,-0.013604
7.08,-2.5548,-4.3133,1.6529,3.9662,-2.3494,0.36722,0.97864,0.18997,-0.077098,0.014966,-0.078153,-0.42885,-0.0124
7.09,-2.5151,-4.3366,1.6566,3.9827,-2.3099,0.3668,0.97873,0.19038,-0.074994,0.014587,-0.072922,-0.4289,-0.011253
7.1,-2.4752,-4.3595,1.6602,3.9987,-2.2704,0.36637,0.97882,0.19076,-0.07289,0.014205,-0.06772,-0.42889,-0.010152
7.11,-2.4351,-4.382,1.6639,4.0143,-2.2308,0.36594,0.97892,0.19111,-0.070786,0.013819,-0.062537,-0.42882,-0.0090972
7.12,-2.3949,-4.4041,1.6675,4.0294,-2.1911,0.3655,0.97901,0.19143,-0.068684,0.01343,-0.05734,-0.42865,-0.008097
7.13,-2.3545,-4.4258,1.6712,4.044,-2.1513,0.36506,0.9791,0.19173,-0.066582,0.013038,-0.052198,-0.42845,-0.0071363
7.14,-2.314,-4.4471,1.6748,4.0582,-2.1115,0.36462,0.97919,0.192,-0.064482,0.012644,-0.047054,-0.42817,-0.0062274
7.15,-2.2734,-4.4681,1.6785,4.0719,-2.0717,0.36417,0.97928,0.19225,-0.062384,0.012247,-0.041923,-0.42781,-0.0053668
7.16,-2.2326,-4.4886,1.6821,4.0852,-2.0318,0.36372,0.97938,0.19247,-0.060287,0.011848,-0.036803,-0.42738,-0.0045546
7.17,-2.1917,-4.5087,1.6858,4.098,-1.9918,0.36327,0.97947,0.19266,-0.058194,0.011447,-0.031716,-0.4269,-0.0037866
7.18,-2.1506,-4.5284,1.6894,4.1103,-1.9519,0.36281,0.97956,0.19283,-0.056102,0.011044,-0.026645,-0.42635,-0.003066
7.19,-2.1095,-4.5477,1.693,4.1222,-1.9119,0.36234,0.97966,0.19297,-0.054014,0.01064,-0.0216,-0.42575,-0.0023906
7.2,-2.0682,-4.5666,1.6966,4.1337,-1.8718,0.36188,0.97975,0.19309,-0.051929,0.010234,-0.01657,-0.42507,-0.0017624
7.21,-2.0268,-4.5852,1.7003,4.1447,-1.8318,0.3614,0.97985,0.19318,-0.049848,0.0098279,-0.011558,-0.42432,-0.0011802
7.22,-1.9853,-4.6033,1.7039,4.1552,-1.7917,0.36093,0.97994,0.19325,-0.047771,0.0094205,-0.0065705,-0.42351,-0.00064298
7.23,-1.9437,-4.621,1.7075,4.1653,-1.7517,0.36045,0.98004,0.19329,-0.045697,0.0090127,-0.0016073,-0.42265,-0.00015043
7.24,-1.902,-4.6383,1.7111,4.1749,-1.7116,0.35997,0.98013,0.1933,-0.043628,0.0086044,0.0033338,-0.42171,0.00029747
7.25,-1.8602,-4.6552,1.7147,4.1841,-1.6715,0.35948,0.98023,0.19329,-0.041564,0.0081961,0.0082489,-0.42072,0.00070157
7.26,-1.8183,-4.6717,1.7183,4.1928,-1.6315,0.35899,0.98032,0.19325,-0.039505,0.0077879,0.013144,-0.41966,0.0010615
7.27,-1.7763,-4.6879,1.7218,4.2011,-1.5915,0.35849,0.98042,0.19319,-0.037451,0.0073799,0.018011,-0.41855,0.0013786
7.28,-1.7343,-4.7036,1.7254,4.209,-1.5515,0.35799,0.98051,0.19311,-0.035403,0.0069726,0.022853,-0.41737,0.001653
7.29,-1.6922,-4.7189,1.729,4.2164,-1.5115,0.35749,0.98061,0.193,-0.033361,0.0065659,0.027667,-0.41613,0.0018855
7.3,-1.65,-4.7338,1.7326,4.2234,-1.4715,0.35698,0.98071,0.19286,-0.031324,0.0061602,0.032446,-0.41484,0.0020772
7.31,-1.6077,-4.7483,1.7361,4.2299,-1.4316,0.35647,0.9808,0.1927,-0.029294,0.0057557,0.037216,-0.41347,0.0022258
7.32,-1.5654,-4.7624,1.7397,4.236,-1.3918,0.35595,0.9809,0.19252,-0.027271,0.0053526,0.041935,-0.41207,0.0023362
7.33,-1.523,-4.7762,1.7433,4.2416,-1.352,0.35544,0.981,0.19231,-0.025255,0.004951,0.046636,-0.4106,0.0024054
7.34,-1.4805,-4.7895,1.7468,4.2468,-1.3122,0.35491,0.98109,0.19208,-0.023246,0.0045512,0.051323,-0.40905,0.0024341
7.35,-1.438,-4.8024,1.7504,4.2516,-1.2725,0.35439,0.98119,0.19183,-0.021244,0.0041534,0.055953,-0.40748,0.0024263
7.36,-1.3955,-4.8149,1.7539,4.256,-1.2329,0.35385,0.98129,0.19155,-0.01925,0.0037577,0.06056,-0.40585,0.0023796
7.37,-1.3529,-4.8271,1.7574,4.2599,-1.1933,0.35332,0.98138,0.19125,-0.017264,0.0033644,0.065143,-0.40414,0.0022948
7.38,-1.3103,-4.8388,1.761,4.2634,-1.1538,0.35278,0.98148,0.19092,-0.015286,0.0029736,0.069706,-0.40237,0.0021725
7.39,-1.2676,-4.8501,1.7645,4.2664,-1.1144,0.35224,0.98158,0.19058,-0.013317,0.0025855,0.074204,-0.40058,0.002016
7.4,-1.225,-4.8611,1.768,4.2691,-1.0751,0.35169,0.98168,0.19021,-0.011356,0.0022003,0.078691,-0.39871,0.0018226
7.41,-1.1823,-4.8716,1.7715,4.2713,-1.0358,0.35114,0.98177,0.18981,-0.0094047,0.0018183,0.083151,-0.39678,0.0015941
7.42,-1.1395,-4.8818,1.775,4.2731,-0.99671,0.35059,0.98187,0.1894,-0.0074624,0.0014394,0.087558,-0.39482,0.0013323
7.43,-1.0968,-4.8916,1.7785,4.2745,-0.95768,0.35003,0.98197,0.18896,-0.0055295,0.001064,0.091942,-0.39279,0.0010365
7.44,-1.0541,-4.901,1.782,4.2755,-0.91875,0.34947,0.98207,0.1885,-0.0036063,0.00069215,0.096279,-0.39072,0.00070841
7.45,-1.0113,-4.9099,1.7855,4.276,-0.87993,0.3489,0.98216,0.18802,-0.0016931,0.00032406,0.10059,-0.3886,0.00034801
7.46,-0.96854,-4.9186,1.789,4.2762,-0.84123,0.34833,0.98226,0.18751,0.0002099,-4.0128e-05,0.10488,-0.38639,-4.3932e-05
7.47,-0.92578,-4.9268,1.7925,4.2759,-0.80264,0.34776,0.98236,0.18699,0.0021025,-0.00040026,0.10912,-0.38415,-0.00046617
7.48,-0.88302,-4.9346,1.796,4.2753,-0.76418,0.34718,0.98246,0.18644,0.0039844,-0.00075617,0.11333,-0.38185,-0.00091805
7.49,-0.84027,-4.9421,1.7994,4.2742,-0.72585,0.3466,0.98256,0.18587,0.0058554,-0.0011077,0.11749,-0.37953,-0.0013989
7.5,-0.79754,-4.9491,1.8029,4.2728,-0.68766,0.34602,0.98265,0.18528,0.0077152,-0.0014548,0.12156,-0.37723,-0.0019082
7.51,-0.75482,-4.9558,1.8064,4.271,-0.6496,0.34543,0.98275,0.18467,0.0095637,-0.0017972,0.12562,-0.37485,-0.0024453
7.52,-0.71212,-4.9621,1.8098,4.2687,-0.61168,0.34484,0.98285,0.18404,0.011401,-0.0021349,0.12971,-0.37231,-0.0030082
7.53,-0.66944,-4.968,1.8133,4.2661,-0.57392,0.34424,0.98295,0.18339,0.013226,-0.0024676,0.13371,-0.36978,-0.0035972
7.54,-0.6268,-4.9736,1.8167,4.2631,-0.5363,0.34364,0.98305,0.18272,0.015039,-0.0027953,0.13767,-0.36722,-0.0042116
7.55,-0.58418,-4.9788,1.8201,4.2597,-0.49884,0.34304,0.98315,0.18202,0.01684,-0.0031179,0.14153,-0.36475,-0.0048523
7.56,-0.5416,-4.9836,1.8236,4.2559,-0.46154,0.34243,0.98324,0.18131,0.018628,-0.0034351,0.14549,-0.36193,-0.0055114
7.57,-0.49907,-4.988,1.827,4.2518,-0.4244,0.34182,0.98334,0.18058,0.020404,-0.003747,0.14926,-0.35938,-0.006199
7.58,-0.45657,-4.9921,1.8304,4.2473,-0.38743,0.3412,0.98344,0.17983,0.022167,-0.0040534,0.15309,-0.35655,-0.0069035
7.59,-0.41412,-4.9957,1.8338,4.2424,-0.35063,0.34058,0.98354,0.17906,0.023916,-0.0043542,0.15689,-0.35367,-0.0076284
7.6,-0.37172,-4.9991,1.8372,4.2372,-0.31401,0.33996,0.98364,0.17827,0.025653,-0.0046493,0.16055,-0.35096,-0.0083787
7.61,-0.32938,-5.002,1.8406,4.2315,-0.27757,0.33934,0.98373,0.17746,0.027376,-0.0049386,0.16426,-0.34797,-0.0091419
7.62,-0.28709,-5.0046,1.844,4.2256,-0.24131,0.33871,0.98383,0.17663,0.029085,-0.0052219,0.16788,-0.34507,-0.0099271
7.63,-0.24487,-5.0069,1.8474,4.2192,-0.20524,0.33807,0.98393,0.17579,0.03078,-0.0054993,0.17144,-0.34216,-0.010731
7.64,-0.20271,-5.0087,1.8508,4.2126,-0.16936,0.33744,0.98403,0.17492,0.032461,-0.0057707,0.17495,-0.33922,-0.011552
7.65,-0.16062,-5.0102,1.8541,4.2055,-0.13368,0.3368,0.98413,0.17404,0.034128,-0.0060358,0.17842,-0.33625,-0.012388
7.66,-0.1186,-5.0114,1.8575,4.1981,-0.098198,0.33615,0.98423,0.17314,0.035781,-0.0062948,0.1819,-0.33305,-0.013234
7.67,-0.076658,-5.0122,1.8609,4.1904,-0.062917,0.3355,0.98432,0.17223,0.037419,-0.0065474,0.18529,-0.32997,-0.014099
7.68,-0.034793,-5.0127,1.8642,4.1824,-0.027841,0.33485,0.98442,0.17129,0.039042,-0.0067937,0.18861,-0.32691,-0.014979
7.69,0.0069886,-5.0128,1.8675,4.174,0.0070245,0.3342,0.98452,0.17034,0.04065,-0.0070335,0.19187,-0.32383,-0.015873
7.7,0.048685,-5.0125,1.8709,4.1653,0.041678,0.33354,0.98462,0.16938,0.042242,-0.0072669,0.1951,-0.32069,-0.016777
7.71,0.090293,-5.0119,1.8742,4.1562,0.076114,0.33288,0.98472,0.16839,0.04382,-0.0074937,0.19838,-0.31722,-0.01768
7.72,0.13181,-5.011,1.8775,4.1468,0.11033,0.33221,0.98482,0.16739,0.045382,-0.007714,0.20153,-0.31394,-0.018602
7.73,0.17323,-5.0097,1.8809,4.1371,0.14433,0.33154,0.98491,0.16637,0.046928,-0.0079276,0.20459,-0.31076,-0.019538
7.74,0.21455,-5.0081,1.8842,4.1271,0.1781,0.33087,0.98501,0.16534,0.048458,-0.0081345,0.20764,-0.30744,-0.020478
7.75,0.25577,-5.0062,1.8875,4.1168,0.21164,0.33019,0.98511,0.16429,0.049972,-0.0083347,0.21066,-0.30404,-0.021423
7.76,0.29688,-5.0039,1.8908,4.1062,0.24495,0.32951,0.98521,0.16323,0.05147,-0.0085282,0.21364,-0.30053,-0.022372
7.77,0.33789,-5.0013,1.8941,4.0952,0.27802,0.32883,0.98531,0.16215,0.052952,-0.0087149,0.2165,-0.29726,-0.023337
7.78,0.37879,-4.9983,1.8974,4.084,0.31086,0.32814,0.9854,0.16106,0.054417,-0.0088948,0.21939,-0.29367,-0.024295
7.79,0.41957,-4.9951,1.9006,4.0725,0.34345,0.32745,0.9855,0.15995,0.055866,-0.0090679,0.2222,-0.29016,-0.025261
7.8,0.46024,-4.9915,1.9039,4.0607,0.3758,0.32676,0.9856,0.15883,0.057298,-0.0092342,0.22492,-0.28679,-0.026237
7.81,0.50078,-4.9875,1.9072,4.0485,0.40791,0.32606,0.9857,0.15769,0.058712,-0.0093936,0.22764,-0.28314,-0.027205
7.82,0.54121,-4.9833,1.9104,4.0361,0.43977,0.32536,0.98579,0.15654,0.06011,-0.0095462,0.23028,-0.27962,-0.02818
7.83,0.58151,-4.9787,1.9137,4.0235,0.47138,0.32465,0.98589,0.15538,0.061491,-0.0096919,0.2329,-0.27593,-0.02915
7.84,0.62168,-4.9739,1.9169,4.0105,0.50273,0.32395,0.98599,0.1542,0.062854,-0.0098308,0.23541,-0.27244,-0.03013
7.85,0.66171,-4.9687,1.9202,3.9973,0.53383,0.32323,0.98609,0.15301,0.064199,-0.0099628,0.23792,-0.26875,-0.0311
7.86,0.70162,-4.9632,1.9234,3.9838,0.56467,0.32252,0.98618,0.15181,0.065528,-0.010088,0.24035,-0.26511,-0.032072
7.87,0.74139,-4.9574,1.9266,3.97,0.59525,0.3218,0.98628,0.15059,0.066838,-0.010206,0.24276,-0.26132,-0.033037
7.88,0.78102,-4.9513,1.9298,3.956,0.62556,0.32108,0.98638,0.14937,0.06813,-0.010318,0.24506,-0.25776,-0.034007
7.89,0.82051,-4.9449,1.933,3.9417,0.65561,0.32036,0.98647,0.14813,0.069405,-0.010423,0.24737,-0.25388,-0.034963
7.9,0.85985,-4.9382,1.9362,3.9272,0.6854,0.31963,0.98657,0.14688,0.070662,-0.010521,0.24957,-0.25026,-0.035923
7.91,0.89905,-4.9312,1.9394,3.9124,0.71491,0.3189,0.98667,0.14561,0.0719,-0.010612,0.25174,-0.24652,-0.036875
7.92,0.9381,-4.9239,1.9426,3.8974,0.74415,0.31816,0.98677,0.14434,0.07312,-0.010697,0.25387,-0.24261,-0.037815
7.93,0.977,-4.9163,1.9458,3.8821,0.77312,0.31742,0.98686,0.14305,0.074322,-0.010775,0.25593,-0.23881,-0.038751
7.94,1.0157,-4.9084,1.949,3.8666,0.80182,0.31668,0.98696,0.14176,0.075505,-0.010847,0.25793,-0.2351,-0.039684
7.95,1.0543,-4.9003,1.9521,3.8509,0.83023,0.31594,0.98705,0.14045,0.07667,-0.010911,0.25988,-0.23124,-0.040603
7.96,1.0928,-4.8918,1.9553,3.8349,0.85837,0.31519,0.98715,0.13914,0.077816,-0.01097,0.26178,-0.22742,-0.041516
7.97,1.131,-4.8831,1.9584,3.8188,0.88623,0.31444,0.98725,0.13781,0.078943,-0.011022,0.26362,-0.22358,-0.042417
7.98,1.1691,-4.8741,1.9616,3.8024,0.91381,0.31368,0.98734,0.13648,0.080052,-0.011067,0.26542,-0.21965,-0.043307
7.99,1.2071,-4.8648,1.9647,3.7857,0.9411,0.31293,0.98744,0.13513,0.081142,-0.011106,0.26715,-0.21573,-0.044186
8,1.2448,-4.8553,1.9678,3.7689,0.96811,0.31217,0.98753,0.13378,0.082212,-0.011139,0.26883,-0.21189,-0.045055
8.01,1.2825,-4.8455,1.9709,3.7519,0.99483,0.3114,0.98763,0.13242,0.083264,-0.011166,0.27045,-0.20796,-0.045911
8.02,1.3199,-4.8354,1.974,3.7346,1.0213,0.31063,0.98772,0.13105,0.084297,-0.011186,0.27202,-0.20406,-0.046753
8.03,1.3571,-4.825,1.9771,3.7172,1.0474,0.30986,0.98782,0.12967,0.08531,-0.011201,0.27353,-0.20013,-0.047583
8.04,1.3942,-4.8144,1.9802,3.6996,1.0733,0.30909,0.98791,0.12828,0.086305,-0.011209,0.27499,-0.19618,-0.048397
8.05,1.4311,-4.8036,1.9833,3.6818,1.0988,0.30831,0.98801,0.12689,0.08728,-0.011212,0.27639,-0.1923,-0.049198
8.06,1.4679,-4.7925,1.9864,3.6638,1.1241,0.30753,0.9881,0.12549,0.088236,-0.011208,0.27774,-0.1883,-0.049983
8.07,1.5044,-4.7811,1.9895,3.6456,1.1491,0.30675,0.98819,0.12408,0.089173,-0.011199,0.27903,-0.18435,-0.050752
8.08,1.5408,-4.7695,1.9925,3.6272,1.1738,0.30596,0.98829,0.12266,0.09009,-0.011185,0.28027,-0.18045,-0.051506
8.09,1.577,-4.7576,1.9956,3.6087,1.1981,0.30518,0.98838,0.12124,0.090988,-0.011164,0.28145,-0.17657,-0.052243
8.1,1.6129,-4.7455,1.9986,3.59,1.2222,0.30438,0.98847,0.11981,0.091867,-0.011138,0.28257,-0.17259,-0.052962
8.11,1.6488,-4.7332,2.0017,3.5711,1.246,0.30359,0.98857,0.11838,0.092726,-0.011107,0.28364,-0.16856,-0.053664
8.12,1.6844,-4.7206,2.0047,3.5521,1.2695,0.30279,0.98866,0.11694,0.093565,-0.01107,0.28466,-0.16469,-0.054348
8.13,1.7198,-4.7078,2.0077,3.5329,1.2927,0.30199,0.98875,0.1155,0.094386,-0.011029,0.28562,-0.16069,-0.055013
8.14,1.755,-4.6947,2.0108,3.5135,1.3156,0.30119,0.98884,0.11405,0.095186,-0.010982,0.28653,-0.15675,-0.05566
8.15,1.7901,-4.6815,2.0138,3.4941,1.3382,0.30038,0.98894,0.11259,0.095968,-0.01093,0.28738,-0.15284,-0.056287
8.16,1.8249,-4.668,2.0168,3.4744,1.3605,0.29957,0.98903,0.11114,0.09673,-0.010873,0.28818,-0.1489,-0.056895
8.17,1.8596,-4.6543,2.0198,3.4546,1.3825,0.29875,0.98912,0.10967,0.097472,-0.010811,0.28892,-0.14489,-0.057484
8.18,1.894,-4.6403,2.0227,3.4347,1.4042,0.29794,0.98921,0.10821,0.098195,-0.010745,0.28961,-0.14103,-0.058051
8.19,1.9282,-4.6262,2.0257,3.4147,1.4256,0.29712,0.9893,0.10674,0.098898,-0.010674,0.29025,-0.13708,-0.058599
8.2,1.9623,-4.6118,2.0287,3.3945,1.4467,0.2963,0.98939,0.10526,0.099582,-0.010599,0.29083,-0.13316,-0.059126
