t,x,y,z,xdot,ydot,zdot,des_x,des_y,des_z,des_xdot,des_ydot,des_zdot
102.1,-3.1279,-3.5993,2.8216,0.39868,-0.29722,0.027856,-2.8089,-3.8371,2.8439,0,0,0
102.15,-3.108,-3.6142,2.823,0.399,-0.29698,0.027856,-2.7887,-3.8517,2.8453,0,0,0
102.2,-3.088,-3.629,2.8244,0.3993,-0.29676,0.027856,-2.7685,-3.8664,2.8467,0,0,0
102.25,-3.068,-3.6439,2.8258,0.39958,-0.29656,0.027855,-2.7483,-3.8811,2.8481,0,0,0
102.3,-3.0481,-3.6587,2.8272,0.39984,-0.29637,0.027855,-2.7281,-3.8958,2.8494,0,0,0
102.35,-3.0281,-3.6735,2.8286,0.40009,-0.29619,0.027855,-2.7079,-3.9104,2.8508,0,0,0
102.4,-3.008,-3.6883,2.8299,0.40033,-0.29602,0.027855,-2.6877,-3.9251,2.8522,0,0,0
102.45,-2.988,-3.7031,2.8313,0.40054,-0.29586,0.027855,-2.6675,-3.9398,2.8536,0,0,0
102.5,-2.968,-3.7179,2.8327,0.40075,-0.29571,0.027855,-2.6473,-3.9544,2.855,0,0,0
102.55,-2.9479,-3.7327,2.8341,0.40094,-0.29557,0.027855,-2.6272,-3.9691,2.8564,0,0,0
102.6,-2.9279,-3.7475,2.8355,0.40112,-0.29544,0.027855,-2.607,-3.9838,2.8578,0,0,0
102.65,-2.9078,-3.7622,2.8369,0.40129,-0.29532,0.027855,-2.5868,-3.9985,2.8592,0,0,0
102.7,-2.8878,-3.777,2.8383,0.40145,-0.2952,0.027855,-2.5666,-4.0131,2.8606,0,0,0
102.75,-2.8677,-3.7917,2.8397,0.4016,-0.29509,0.027855,-2.5464,-4.0278,2.862,0,0,0
102.8,-2.8476,-3.8065,2.8411,0.40174,-0.29499,0.027855,-2.5262,-4.0425,2.8634,0,0,0
102.85,-2.8275,-3.8212,2.8425,0.40187,-0.29489,0.027855,-2.506,-4.0571,2.8648,0,0,0
102.9,-2.8074,-3.836,2.8439,0.402,-0.2948,0.027855,-2.4858,-4.0718,2.8662,0,0,0
102.95,-2.7873,-3.8507,2.8453,0.40211,-0.29472,0.027855,-2.4656,-4.0865,2.8676,0,0,0
103,-2.7672,-3.8655,2.8467,0.40222,-0.29464,0.027854,-2.4454,-4.1012,2.8689,0,0,0
103.05,-2.7471,-3.8802,2.8481,0.40232,-0.29457,0.027854,-2.4252,-4.1158,2.8703,0,0,0
103.1,-2.727,-3.8949,2.8494,0.40242,-0.2945,0.027854,-2.405,-4.1305,2.8717,0,0,0
103.15,-2.7069,-3.9096,2.8508,0.40251,-0.29443,0.027854,-2.3848,-4.1452,2.8731,0,0,0
103.2,-2.6867,-3.9244,2.8522,0.40259,-0.29437,0.027854,-2.3646,-4.1598,2.8745,0,0,0
103.25,-2.6666,-3.9391,2.8536,0.40267,-0.29431,0.027854,-2.3444,-4.1745,2.8759,0,0,0
103.3,-2.6465,-3.9538,2.855,0.40275,-0.29426,0.027854,-2.3242,-4.1892,2.8773,0,0,0
103.35,-2.6263,-3.9685,2.8564,0.40282,-0.29421,0.027854,-2.3041,-4.2039,2.8787,0,0,0
103.4,-2.6062,-3.9832,2.8578,0.40288,-0.29416,0.027854,-2.2839,-4.2185,2.8801,0,0,0
103.45,-2.586,-3.9979,2.8592,0.40294,-0.29412,0.027854,-2.2637,-4.2332,2.8815,0,0,0
103.5,-2.5659,-4.0126,2.8606,0.403,-0.29407,0.027854,-2.2435,-4.2479,2.8829,0,0,0
103.55,-2.5457,-4.0273,2.862,0.40306,-0.29404,0.027854,-2.2233,-4.2625,2.8843,0,0,0
103.6,-2.5256,-4.042,2.8634,0.40311,-0.294,0.027854,-2.2031,-4.2772,2.8857,0,0,0
103.65,-2.5054,-4.0567,2.8648,0.40315,-0.29396,0.027854,-2.1829,-4.2919,2.887,0,0,0
103.7,-2.4853,-4.0714,2.8662,0.4032,-0.29393,0.027854,-2.1627,-4.3066,2.8884,0,0,0
103.75,-2.4651,-4.0861,2.8676,0.40324,-0.2939,0.027854,-2.1425,-4.3212,2.8898,0,0,0
103.8,-2.4449,-4.1008,2.8689,0.40328,-0.29387,0.027854,-2.1223,-4.3359,2.8912,0,0,0
103.85,-2.4248,-4.1155,2.8703,0.40332,-0.29385,0.027854,-2.1021,-4.3506,2.8926,0,0,0
103.9,-2.4046,-4.1302,2.8717,0.40335,-0.29382,0.027854,-2.0819,-4.3653,2.894,0,0,0
103.95,-2.3844,-4.1449,2.8731,0.40338,-0.2938,0.027854,-2.0617,-4.3799,2.8954,0,0,0
104,-2.3643,-4.1596,2.8745,0.40341,-0.29377,0.027854,-2.0415,-4.3946,2.8968,0,0,0
104.05,-2.3441,-4.1743,2.8759,0.40344,-0.29375,0.027854,-2.0213,-4.4093,2.8982,0,0,0
104.1,-2.3239,-4.189,2.8773,0.40347,-0.29373,0.027854,-2.0011,-4.4239,2.8996,0,0,0
104.15,-2.3037,-4.2036,2.8787,0.4035,-0.29372,0.027854,-1.9809,-4.4386,2.901,0,0,0
104.2,-2.2836,-4.2183,2.8801,0.40352,-0.2937,0.027854,-1.9608,-4.4533,2.9024,0,0,0
104.25,-2.2634,-4.233,2.8815,0.40354,-0.29368,0.027854,-1.9406,-4.468,2.9038,0,0,0
104.3,-2.2432,-4.2477,2.8829,0.40356,-0.29367,0.027854,-1.9204,-4.4826,2.9052,0,0,0
104.35,-2.223,-4.2624,2.8843,0.40358,-0.29365,0.027854,-1.9002,-4.4973,2.9065,0,0,0
104.4,-2.2029,-4.2771,2.8857,0.4036,-0.29364,0.027854,-1.88,-4.512,2.9079,0,0,0
104.45,-2.1827,-4.2917,2.887,0.40362,-0.29363,0.027854,-1.8598,-4.5266,2.9093,0,0,0
104.5,-2.1625,-4.3064,2.8884,0.40363,-0.29362,0.027854,-1.8396,-4.5413,2.9107,0,0,0
104.55,-2.1423,-4.3211,2.8898,0.40365,-0.2936,0.027854,-1.8194,-4.556,2.9121,0,0,0
104.6,-2.1221,-4.3358,2.8912,0.40366,-0.29359,0.027854,-1.7992,-4.5707,2.9135,0,0,0
104.65,-2.102,-4.3505,2.8926,0.40368,-0.29358,0.027854,-1.779,-4.5853,2.9149,0,0,0
104.7,-2.0818,-4.3651,2.894,0.40369,-0.29358,0.027854,-1.7588,-4.6,2.9163,0,0,0
104.75,-2.0616,-4.3798,2.8954,0.4037,-0.29357,0.027854,-1.7386,-4.6147,2.9177,0,0,0
104.8,-2.0414,-4.3945,2.8968,0.40371,-0.29356,0.027854,-1.7184,-4.6293,2.9191,0,0,0
104.85,-2.0212,-4.4092,2.8982,0.40372,-0.29355,0.027854,-1.6982,-4.644,2.9205,0,0,0
104.9,-2.001,-4.4239,2.8996,0.40373,-0.29354,0.027854,-1.678,-4.6587,2.9219,0,0,0
104.95,-1.9808,-4.4385,2.901,0.40374,-0.29354,0.027854,-1.6578,-4.6734,2.9233,0,0,0
105,-1.9606,-4.4532,2.9024,0.40375,-0.29353,0.027854,-1.6376,-4.688,2.9247,0,0,0
105.05,-1.9405,-4.4679,2.9038,0.40376,-0.29353,0.027854,-1.6175,-4.7027,2.926,0,0,0
105.1,-1.9203,-4.4826,2.9052,0.40377,-0.29352,0.027854,-1.5973,-4.7174,2.9274,0,0,0
105.15,-1.9001,-4.4972,2.9065,0.40377,-0.29351,0.027854,-1.5771,-4.732,2.9288,0,0,0
105.2,-1.8799,-4.5119,2.9079,0.40378,-0.29351,0.027854,-1.5569,-4.7467,2.9302,0,0,0
105.25,-1.8597,-4.5266,2.9093,0.40457,-0.29109,0.027836,-1.5347,-4.7553,2.9316,0,0,0
105.3,-1.8393,-4.5407,2.9107,0.41064,-0.27242,0.027764,-1.5097,-4.7553,2.933,0,0,0
105.35,-1.8187,-4.5539,2.9121,0.41605,-0.25579,0.027786,-1.4848,-4.7553,2.9344,0,0,0
105.4,-1.7977,-4.5663,2.9135,0.42117,-0.24004,0.027799,-1.4598,-4.7553,2.9358,0,0,0
105.45,-1.7765,-4.5779,2.9149,0.42597,-0.22528,0.02781,-1.4348,-4.7553,2.9372,0,0,0
105.5,-1.7551,-4.5888,2.9163,0.43048,-0.21142,0.02782,-1.4099,-4.7553,2.9386,0,0,0
105.55,-1.7335,-4.599,2.9177,0.43471,-0.19841,0.027828,-1.3849,-4.7553,2.94,0,0,0
105.6,-1.7117,-4.6087,2.9191,0.43868,-0.1862,0.027835,-1.36,-4.7553,2.9414,0,0,0
105.65,-1.6896,-4.6177,2.9205,0.4424,-0.17475,0.027841,-1.335,-4.7553,2.9428,0,0,0
105.7,-1.6674,-4.6261,2.9218,0.4459,-0.164,0.027846,-1.31,-4.7553,2.9441,0,0,0
105.75,-1.6451,-4.6341,2.9232,0.44918,-0.15391,0.02785,-1.2851,-4.7553,2.9455,0,0,0
105.8,-1.6225,-4.6415,2.9246,0.45226,-0.14444,0.027854,-1.2601,-4.7553,2.9469,0,0,0
105.85,-1.5998,-4.6485,2.926,0.45515,-0.13555,0.027857,-1.2352,-4.7553,2.9483,0,0,0
105.9,-1.577,-4.6551,2.9274,0.45786,-0.12721,0.027859,-1.2102,-4.7553,2.9497,0,0,0
105.95,-1.554,-4.6613,2.9288,0.4604,-0.11939,0.027861,-1.1852,-4.7553,2.9511,0,0,0
106,-1.531,-4.6671,2.9302,0.46279,-0.11204,0.027862,-1.1603,-4.7553,2.9525,0,0,0
106.05,-1.5078,-4.6725,2.9316,0.46503,-0.10515,0.027864,-1.1353,-4.7553,2.9539,0,0,0
106.1,-1.4845,-4.6776,2.933,0.46714,-0.098681,0.027865,-1.1104,-4.7553,2.9553,0,0,0
106.15,-1.4611,-4.6824,2.9344,0.46911,-0.09261,0.027865,-1.0854,-4.7553,2.9567,0,0,0
106.2,-1.4376,-4.6868,2.9358,0.47096,-0.086913,0.027866,-1.0604,-4.7553,2.9581,0,0,0
106.25,-1.414,-4.6911,2.9372,0.4727,-0.081566,0.027866,-1.0355,-4.7553,2.9595,0,0,0
106.3,-1.3903,-4.695,2.9386,0.47433,-0.076548,0.027866,-1.0105,-4.7553,2.9609,0,0,0
106.35,-1.3665,-4.6987,2.94,0.47586,-0.071838,0.027866,-0.98555,-4.7553,2.9623,0,0,0
106.4,-1.3427,-4.7022,2.9413,0.4773,-0.067419,0.027866,-0.96059,-4.7553,2.9636,0,0,0
106.45,-1.3188,-4.7055,2.9427,0.47865,-0.063271,0.027866,-0.93563,-4.7553,2.965,0,0,0
106.5,-1.2948,-4.7085,2.9441,0.47992,-0.059379,0.027866,-0.91066,-4.7553,2.9664,0,0,0
106.55,-1.2708,-4.7114,2.9455,0.4811,-0.055726,0.027866,-0.8857,-4.7553,2.9678,0,0,0
106.6,-1.2467,-4.7141,2.9469,0.48222,-0.052297,0.027865,-0.86074,-4.7553,2.9692,0,0,0
106.65,-1.2226,-4.7166,2.9483,0.48326,-0.04908,0.027865,-0.83578,-4.7553,2.9706,0,0,0
106.7,-1.1984,-4.719,2.9497,0.48425,-0.04606,0.027865,-0.81082,-4.7553,2.972,0,0,0
106.75,-1.1742,-4.7212,2.9511,0.48517,-0.043227,0.027864,-0.78586,-4.7553,2.9734,0,0,0
106.8,-1.1499,-4.7233,2.9525,0.48603,-0.040567,0.027864,-0.7609,-4.7553,2.9748,0,0,0
106.85,-1.1256,-4.7253,2.9539,0.48684,-0.038072,0.027863,-0.73594,-4.7553,2.9762,0,0,0
106.9,-1.1012,-4.7271,2.9553,0.48761,-0.035729,0.027863,-0.71098,-4.7553,2.9776,0,0,0
106.95,-1.0768,-4.7289,2.9567,0.48832,-0.033531,0.027863,-0.68601,-4.7553,2.979,0,0,0
107,-1.0524,-4.7305,2.9581,0.48899,-0.031468,0.027862,-0.66105,-4.7553,2.9804,0,0,0
107.05,-1.0279,-4.732,2.9595,0.48962,-0.029532,0.027862,-0.63609,-4.7553,2.9818,0,0,0
107.1,-1.0034,-4.7335,2.9609,0.49021,-0.027716,0.027862,-0.61113,-4.7553,2.9831,0,0,0
107.15,-0.97889,-4.7348,2.9622,0.49077,-0.02601,0.027861,-0.58617,-4.7553,2.9845,0,0,0
107.2,-0.95434,-4.7361,2.9636,0.49129,-0.02441,0.027861,-0.56121,-4.7553,2.9859,0,0,0
107.25,-0.92976,-4.7372,2.965,0.49177,-0.022909,0.02786,-0.53625,-4.7553,2.9873,0,0,0
107.3,-0.90516,-4.7384,2.9664,0.49223,-0.021499,0.02786,-0.51129,-4.7553,2.9887,0,0,0
107.35,-0.88054,-4.7394,2.9678,0.49266,-0.020176,0.02786,-0.48632,-4.7553,2.9901,0,0,0
107.4,-0.85589,-4.7404,2.9692,0.49307,-0.018935,0.027859,-0.46136,-4.7553,2.9915,0,0,0
107.45,-0.83123,-4.7413,2.9706,0.49345,-0.01777,0.027859,-0.4364,-4.7553,2.9929,0,0,0
107.5,-0.80655,-4.7422,2.972,0.4938,-0.016677,0.027859,-0.41144,-4.7553,2.9943,0,0,0
107.55,-0.78185,-4.743,2.9734,0.49413,-0.015651,0.027859,-0.38648,-4.7553,2.9957,0,0,0
107.6,-0.75714,-4.7437,2.9748,0.49445,-0.014688,0.027858,-0.36152,-4.7553,2.9971,0,0,0
107.65,-0.73241,-4.7444,2.9762,0.49474,-0.013785,0.027858,-0.33656,-4.7553,2.9985,0,0,0
107.7,-0.70766,-4.7451,2.9776,0.49502,-0.012936,0.027858,-0.3116,-4.7553,2.9999,0,0,0
107.75,-0.68291,-4.7457,2.979,0.49528,-0.012141,0.027858,-0.28664,-4.7553,3.0012,0,0,0
107.8,-0.65814,-4.7463,2.9804,0.49552,-0.011394,0.027857,-0.26167,-4.7553,3.0026,0,0,0
107.85,-0.63335,-4.7469,2.9817,0.49575,-0.010693,0.027857,-0.23671,-4.7553,3.004,0,0,0
107.9,-0.60856,-4.7474,2.9831,0.49596,-0.010035,0.027857,-0.21175,-4.7553,3.0054,0,0,0
107.95,-0.58376,-4.7479,2.9845,0.49616,-0.0094176,0.027857,-0.18679,-4.7553,3.0068,0,0,0
108,-0.55895,-4.7483,2.9859,0.49635,-0.0088382,0.027857,-0.16183,-4.7553,3.0082,0,0,0
108.05,-0.53412,-4.7488,2.9873,0.49653,-0.0082944,0.027857,-0.13687,-4.7553,3.0096,0,0,0
108.1,-0.50929,-4.7492,2.9887,0.49669,-0.0077842,0.027856,-0.11191,-4.7553,3.011,0,0,0
108.15,-0.48445,-4.7495,2.9901,0.49685,-0.0073053,0.027856,-0.086946,-4.7553,3.0124,0,0,0
108.2,-0.45961,-4.7499,2.9915,0.49699,-0.0068558,0.027856,-0.061985,-4.7553,3.0138,0,0,0
108.25,-0.43475,-4.7502,2.9929,0.49713,-0.0064341,0.027856,-0.037023,-4.7553,3.0152,0,0,0
108.3,-0.40989,-4.7505,2.9943,0.49726,-0.0060382,0.027856,-0.012062,-4.7553,3.0166,0,0,0
108.35,-0.38503,-4.7508,2.9957,0.49738,-0.0056668,0.027856,0.012899,-4.7553,3.018,0,0,0
108.4,-0.36016,-4.7511,2.9971,0.49749,-0.0053181,0.027856,0.03786,-4.7553,3.0194,0,0,0
108.45,-0.33528,-4.7514,2.9985,0.4976,-0.0049909,0.027855,0.062821,-4.7553,3.0207,0,0,0
108.5,-0.3104,-4.7516,2.9999,0.4977,-0.0046839,0.027855,0.087782,-4.7553,3.0221,0,0,0
108.55,-0.28551,-4.7518,3.0012,0.49779,-0.0043957,0.027855,0.11274,-4.7553,3.0235,0,0,0
108.6,-0.26062,-4.752,3.0026,0.49788,-0.0041253,0.027855,0.1377,-4.7553,3.0249,0,0,0
108.65,-0.23572,-4.7522,3.004,0.49796,-0.0038715,0.027855,0.16267,-4.7553,3.0263,0,0,0
108.7,-0.21082,-4.7524,3.0054,0.49804,-0.0036333,0.027855,0.18763,-4.7553,3.0277,0,0,0
108.75,-0.18592,-4.7526,3.0068,0.49811,-0.0034098,0.027855,0.21259,-4.7553,3.0291,0,0,0
108.8,-0.16101,-4.7528,3.0082,0.49818,-0.0032,0.027855,0.23755,-4.7553,3.0305,0,0,0
108.85,-0.1361,-4.7529,3.0096,0.49825,-0.0030032,0.027855,0.26251,-4.7553,3.0319,0,0,0
108.9,-0.11119,-4.7531,3.011,0.49831,-0.0028184,0.027855,0.28747,-4.7553,3.0333,0,0,0
108.95,-0.086269,-4.7532,3.0124,0.49836,-0.002645,0.027855,0.31243,-4.7553,3.0347,0,0,0
109,-0.061349,-4.7533,3.0138,0.49842,-0.0024823,0.027855,0.33739,-4.7553,3.0361,0,0,0
109.05,-0.036427,-4.7534,3.0152,0.49847,-0.0023296,0.027855,0.36236,-4.7553,3.0375,0,0,0
109.1,-0.011502,-4.7536,3.0166,0.49851,-0.0021863,0.027855,0.38732,-4.7553,3.0389,0,0,0
109.15,0.013424,-4.7537,3.018,0.49856,-0.0020518,0.027855,0.41228,-4.7553,3.0402,0,0,0
109.2,0.038353,-4.7538,3.0194,0.4986,-0.0019255,0.027854,0.43724,-4.7553,3.0416,0,0,0
109.25,0.063284,-4.7539,3.0207,0.49864,-0.0018071,0.027854,0.4622,-4.7553,3.043,0,0,0
109.3,0.088217,-4.7539,3.0221,0.49867,-0.0016959,0.027854,0.48716,-4.7553,3.0444,0,0,0
109.35,0.11315,-4.754,3.0235,0.49871,-0.0015916,0.027854,0.51212,-4.7553,3.0458,0,0,0
109.4,0.13809,-4.7541,3.0249,0.49874,-0.0014936,0.027854,0.53708,-4.7553,3.0472,0,0,0
109.45,0.16302,-4.7542,3.0263,0.49877,-0.0014018,0.027854,0.56204,-4.7553,3.0486,0,0,0
109.5,0.18796,-4.7542,3.0277,0.4988,-0.0013155,0.027854,0.58701,-4.7553,3.05,0,0,0
109.55,0.2129,-4.7543,3.0291,0.49882,-0.0012346,0.027854,0.61197,-4.7553,3.0514,0,0,0
109.6,0.23785,-4.7544,3.0305,0.49885,-0.0011586,0.027854,0.63693,-4.7553,3.0528,0,0,0
109.65,0.26279,-4.7544,3.0319,0.49887,-0.0010873,0.027854,0.66189,-4.7553,3.0542,0,0,0
109.7,0.28773,-4.7545,3.0333,0.49889,-0.0010205,0.027854,0.68685,-4.7553,3.0556,0,0,0
109.75,0.31268,-4.7545,3.0347,0.49891,-0.00095767,0.027854,0.71181,-4.7553,3.057,0,0,0
109.8,0.33762,-4.7546,3.0361,0.49893,-0.00089876,0.027854,0.73677,-4.7553,3.0583,0,0,0
109.85,0.36257,-4.7546,3.0375,0.49895,-0.00084346,0.027854,0.76173,-4.7553,3.0597,0,0,0
109.9,0.38752,-4.7547,3.0389,0.49897,-0.00079157,0.027854,0.7867,-4.7553,3.0611,0,0,0
109.95,0.41247,-4.7547,3.0402,0.49898,-0.00074287,0.027854,0.81166,-4.7553,3.0625,0,0,0
110,0.43742,-4.7547,3.0416,0.499,-0.00069717,0.027854,0.83662,-4.7553,3.0639,0,0,0
110.05,0.46237,-4.7548,3.043,0.49901,-0.00065428,0.027854,0.86158,-4.7553,3.0653,0,0,0
110.1,0.48732,-4.7548,3.0444,0.49902,-0.00061403,0.027854,0.88654,-4.7553,3.0667,0,0,0
110.15,0.51227,-4.7548,3.0458,0.49904,-0.00057625,0.027854,0.9115,-4.7553,3.0681,0,0,0
110.2,0.53722,-4.7549,3.0472,0.49905,-0.0005408,0.027854,0.93646,-4.7553,3.0695,0,0,0
110.25,0.56217,-4.7549,3.0486,0.49906,-0.00050753,0.027854,0.96142,-4.7553,3.0709,0,0,0
110.3,0.58713,-4.7549,3.05,0.49907,-0.00047631,0.027854,0.98638,-4.7553,3.0723,0,0,0
110.35,0.61208,-4.7549,3.0514,0.49908,-0.000447,0.027854,1.0113,-4.7553,3.0737,0,0,0
110.4,0.63704,-4.755,3.0528,0.49909,-0.0004195,0.027854,1.0363,-4.7553,3.0751,0,0,0
110.45,0.66199,-4.755,3.0542,0.4991,-0.00039369,0.027854,1.0613,-4.7553,3.0765,0,0,0
110.5,0.68695,-4.755,3.0556,0.4991,-0.00036947,0.027854,1.0862,-4.7553,3.0778,0,0,0
110.55,0.7119,-4.755,3.057,0.49911,-0.00034674,0.027854,1.1112,-4.7553,3.0792,0,0,0
110.6,0.73686,-4.755,3.0583,0.49912,-0.00032541,0.027854,1.1362,-4.7553,3.0806,0,0,0
110.65,0.76181,-4.755,3.0597,0.49912,-0.00030539,0.027854,1.1611,-4.7553,3.082,0,0,0
110.7,0.78677,-4.7551,3.0611,0.49913,-0.0002866,0.027854,1.1861,-4.7553,3.0834,0,0,0
110.75,0.81173,-4.7551,3.0625,0.49914,-0.00026897,0.027854,1.211,-4.7553,3.0848,0,0,0
110.8,0.83668,-4.7551,3.0639,0.49914,-0.00025242,0.027854,1.236,-4.7553,3.0862,0,0,0
110.85,0.86164,-4.7551,3.0653,0.49915,-0.00023689,0.027854,1.261,-4.7553,3.0876,0,0,0
110.9,0.8866,-4.7551,3.0667,0.49915,-0.00022232,0.027854,1.2859,-4.7553,3.089,0,0,0
110.95,0.91155,-4.7551,3.0681,0.49916,-0.00020864,0.027854,1.3109,-4.7553,3.0904,0,0,0
111,0.93651,-4.7551,3.0695,0.49916,-0.00019581,0.027854,1.3358,-4.7553,3.0918,0,0,0
111.05,0.96147,-4.7551,3.0709,0.49916,-0.00018376,0.027854,1.3608,-4.7553,3.0932,0,0,0
111.1,0.98643,-4.7551,3.0723,0.49917,-0.00017246,0.027854,1.3858,-4.7553,3.0946,0,0,0
111.15,1.0114,-4.7552,3.0737,0.49917,-0.00016185,0.027854,1.4107,-4.7553,3.096,0,0,0
111.2,1.0363,-4.7552,3.0751,0.49917,-0.00015189,0.027854,1.4357,-4.7553,3.0973,0,0,0
111.25,1.0613,-4.7552,3.0765,0.49918,-0.00014254,0.027854,1.4606,-4.7553,3.0987,0,0,0
111.3,1.0863,-4.7552,3.0778,0.49918,-0.00013378,0.027854,1.4856,-4.7553,3.1001,0,0,0
111.35,1.1112,-4.7552,3.0792,0.49918,-0.00012555,0.027854,1.5106,-4.7553,3.1015,0,0,0
111.4,1.1362,-4.7552,3.0806,0.49919,-0.00011782,0.027854,1.5355,-4.7553,3.1029,0,0,0
111.45,1.1611,-4.7551,3.082,0.49731,0.0056661,0.0278,1.5575,-4.7462,3.1043,0,0,0
111.5,1.1858,-4.7544,3.0834,0.49123,0.024397,0.027772,1.5777,-4.7316,3.1057,0,0,0
111.55,1.2103,-4.7527,3.0848,0.48588,0.040858,0.027789,1.5979,-4.7169,3.1071,0,0,0
111.6,1.2344,-4.7503,3.0862,0.48084,0.056402,0.027801,1.6181,-4.7022,3.1085,0,0,0
111.65,1.2583,-4.7471,3.0876,0.4761,0.070984,0.027812,1.6383,-4.6875,3.1099,0,0,0
111.7,1.282,-4.7432,3.089,0.47166,0.084669,0.027822,1.6585,-4.6729,3.1113,0,0,0
111.75,1.3055,-4.7387,3.0904,0.46749,0.097513,0.02783,1.6787,-4.6582,3.1127,0,0,0
111.8,1.3288,-4.7335,3.0918,0.46358,0.10957,0.027836,1.6989,-4.6435,3.1141,0,0,0
111.85,1.3519,-4.7277,3.0931,0.4599,0.12088,0.027842,1.7191,-4.6289,3.1154,0,0,0
111.9,1.3748,-4.7214,3.0945,0.45646,0.13149,0.027847,1.7393,-4.6142,3.1168,0,0,0
111.95,1.3975,-4.7146,3.0959,0.45322,0.14146,0.027851,1.7595,-4.5995,3.1182,0,0,0
112,1.4201,-4.7073,3.0973,0.45019,0.15081,0.027854,1.7797,-4.5848,3.1196,0,0,0
112.05,1.4426,-4.6995,3.0987,0.44734,0.15958,0.027857,1.7999,-4.5702,3.121,0,0,0
112.1,1.4649,-4.6913,3.1001,0.44467,0.16782,0.027859,1.8201,-4.5555,3.1224,0,0,0
112.15,1.487,-4.6827,3.1015,0.44216,0.17554,0.027861,1.8403,-4.5408,3.1238,0,0,0
112.2,1.5091,-4.6738,3.1029,0.4398,0.1828,0.027863,1.8605,-4.5261,3.1252,0,0,0
112.25,1.531,-4.6645,3.1043,0.43759,0.1896,0.027864,1.8807,-4.5115,3.1266,0,0,0
112.3,1.5528,-4.6548,3.1057,0.43552,0.19599,0.027865,1.9008,-4.4968,3.128,0,0,0
112.35,1.5746,-4.6449,3.1071,0.43357,0.20199,0.027865,1.921,-4.4821,3.1294,0,0,0
112.4,1.5962,-4.6346,3.1085,0.43174,0.20761,0.027866,1.9412,-4.4675,3.1308,0,0,0
112.45,1.6177,-4.6241,3.1099,0.43003,0.21289,0.027866,1.9614,-4.4528,3.1322,0,0,0
112.5,1.6392,-4.6133,3.1113,0.42842,0.21785,0.027866,1.9816,-4.4381,3.1336,0,0,0
112.55,1.6606,-4.6023,3.1126,0.42691,0.2225,0.027866,2.0018,-4.4234,3.1349,0,0,0
112.6,1.6819,-4.5911,3.114,0.42549,0.22686,0.027866,2.022,-4.4088,3.1363,0,0,0
112.65,1.7031,-4.5797,3.1154,0.42417,0.23096,0.027866,2.0422,-4.3941,3.1377,0,0,0
112.7,1.7243,-4.568,3.1168,0.42292,0.2348,0.027866,2.0624,-4.3794,3.1391,0,0,0
112.75,1.7454,-4.5562,3.1182,0.42175,0.23841,0.027866,2.0826,-4.3648,3.1405,0,0,0
112.8,1.7665,-4.5442,3.1196,0.42065,0.24179,0.027865,2.1028,-4.3501,3.1419,0,0,0
112.85,1.7875,-4.532,3.121,0.41962,0.24497,0.027865,2.123,-4.3354,3.1433,0,0,0
112.9,1.8084,-4.5197,3.1224,0.41865,0.24795,0.027865,2.1432,-4.3207,3.1447,0,0,0
112.95,1.8294,-4.5072,3.1238,0.41774,0.25075,0.027864,2.1634,-4.3061,3.1461,0,0,0
113,1.8502,-4.4946,3.1252,0.41689,0.25338,0.027864,2.1836,-4.2914,3.1475,0,0,0
113.05,1.871,-4.4819,3.1266,0.41609,0.25584,0.027863,2.2038,-4.2767,3.1489,0,0,0
113.1,1.8918,-4.469,3.128,0.41534,0.25815,0.027863,2.224,-4.2621,3.1503,0,0,0
113.15,1.9126,-4.4561,3.1294,0.41463,0.26033,0.027863,2.2441,-4.2474,3.1517,0,0,0
113.2,1.9333,-4.443,3.1308,0.41397,0.26236,0.027862,2.2643,-4.2327,3.1531,0,0,0
113.25,1.954,-4.4298,3.1322,0.41335,0.26427,0.027862,2.2845,-4.218,3.1544,0,0,0
113.3,1.9746,-4.4166,3.1335,0.41277,0.26607,0.027861,2.3047,-4.2034,3.1558,0,0,0
113.35,1.9953,-4.4032,3.1349,0.41222,0.26775,0.027861,2.3249,-4.1887,3.1572,0,0,0
113.4,2.0158,-4.3898,3.1363,0.41171,0.26933,0.027861,2.3451,-4.174,3.1586,0,0,0
113.45,2.0364,-4.3763,3.1377,0.41122,0.27081,0.02786,2.3653,-4.1594,3.16,0,0,0
113.5,2.057,-4.3627,3.1391,0.41077,0.27221,0.02786,2.3855,-4.1447,3.1614,0,0,0
113.55,2.0775,-4.3491,3.1405,0.41035,0.27351,0.02786,2.4057,-4.13,3.1628,0,0,0
113.6,2.098,-4.3354,3.1419,0.40995,0.27474,0.027859,2.4259,-4.1153,3.1642,0,0,0
113.65,2.1185,-4.3216,3.1433,0.40958,0.27589,0.027859,2.4461,-4.1007,3.1656,0,0,0
113.7,2.139,-4.3078,3.1447,0.40923,0.27697,0.027859,2.4663,-4.086,3.167,0,0,0
113.75,2.1594,-4.2939,3.1461,0.4089,0.27798,0.027859,2.4865,-4.0713,3.1684,0,0,0
113.8,2.1799,-4.28,3.1475,0.40859,0.27893,0.027858,2.5067,-4.0567,3.1698,0,0,0
113.85,2.2003,-4.266,3.1489,0.4083,0.27982,0.027858,2.5269,-4.042,3.1712,0,0,0
113.9,2.2207,-4.252,3.1503,0.40803,0.28066,0.027858,2.5471,-4.0273,3.1725,0,0,0
113.95,2.2411,-4.2379,3.1517,0.40777,0.28145,0.027858,2.5673,-4.0126,3.1739,0,0,0
