t,x,y,z,xdot,ydot,zdot,qw,qx,qy,qz,p,q,r
179.04,3.5327,-3.311,4.9647,0.40395,0.29323,0.027854,1,1.3497e-05,4.3822e-06,-5.9709e-11,3.4281e-05,1.163e-05,-3.016e-10
179.05,3.5367,-3.3081,4.9649,0.40395,0.29323,0.027854,1,1.3327e-05,4.3269e-06,-5.8218e-11,3.3848e-05,1.0876e-05,-2.9437e-10
179.06,3.5407,-3.3052,4.9652,0.40395,0.29323,0.027854,1,1.3159e-05,4.2724e-06,-5.6766e-11,3.3421e-05,1.1511e-05,-2.8585e-10
179.07,3.5448,-3.3022,4.9655,0.40395,0.29324,0.027854,1,1.2993e-05,4.2184e-06,-5.5348e-11,3.2999e-05,1.0617e-05,-2.7968e-10
179.08,3.5488,-3.2993,4.9658,0.40394,0.29324,0.027854,1,1.2829e-05,4.1651e-06,-5.3967e-11,3.2583e-05,1.0378e-05,-2.7246e-10
179.09,3.5529,-3.2964,4.9661,0.40394,0.29324,0.027854,1,1.2667e-05,4.1126e-06,-5.2621e-11,3.2172e-05,1.0481e-05,-2.661e-10
179.1,3.5569,-3.2934,4.9663,0.40394,0.29324,0.027854,1,1.2507e-05,4.0607e-06,-5.1307e-11,3.1766e-05,1.0136e-05,-2.5877e-10
179.11,3.5609,-3.2905,4.9666,0.40394,0.29325,0.027854,1,1.2349e-05,4.0095e-06,-5.0028e-11,3.1365e-05,1.0834e-05,-2.514e-10
179.12,3.565,-3.2876,4.9669,0.40394,0.29325,0.027854,1,1.2193e-05,3.9589e-06,-4.8779e-11,3.0969e-05,1.0352e-05,-2.4658e-10
179.13,3.569,-3.2846,4.9672,0.40394,0.29325,0.027854,1,1.204e-05,3.9089e-06,-4.7562e-11,3.0578e-05,9.6629e-06,-2.4025e-10
179.14,3.5731,-3.2817,4.9674,0.40394,0.29325,0.027854,1,1.1888e-05,3.8596e-06,-4.6376e-11,3.0192e-05,1.0303e-05,-2.3449e-10
179.15,3.5771,-3.2788,4.9677,0.40394,0.29325,0.027854,1,1.1738e-05,3.8109e-06,-4.5219e-11,2.9811e-05,9.5659e-06,-2.2853e-10
179.16,3.5811,-3.2758,4.968,0.40394,0.29326,0.027854,1,1.159e-05,3.7629e-06,-4.4092e-11,2.9435e-05,1.0217e-05,-2.2403e-10
179.17,3.5852,-3.2729,4.9683,0.40394,0.29326,0.027854,1,1.1443e-05,3.7153e-06,-4.2991e-11,2.9064e-05,9.3389e-06,-2.1701e-10
179.18,3.5892,-3.27,4.9686,0.40394,0.29326,0.027854,1,1.1299e-05,3.6684e-06,-4.1919e-11,2.8697e-05,9.1165e-06,-2.1192e-10
179.19,3.5933,-3.267,4.9688,0.40394,0.29326,0.027854,1,1.1156e-05,3.6221e-06,-4.0873e-11,2.8335e-05,9.235e-06,-2.0643e-10
179.2,3.5973,-3.2641,4.9691,0.40394,0.29327,0.027854,1,1.1016e-05,3.5764e-06,-3.9854e-11,2.7977e-05,8.906e-06,-2.0133e-10
179.21,3.6013,-3.2612,4.9694,0.40393,0.29327,0.027854,1,1.0877e-05,3.5314e-06,-3.8861e-11,2.7624e-05,9.6196e-06,-1.9627e-10
179.22,3.6054,-3.2582,4.9697,0.40393,0.29327,0.027854,1,1.0739e-05,3.4868e-06,-3.7892e-11,2.7276e-05,9.1529e-06,-1.9149e-10
179.23,3.6094,-3.2553,4.97,0.40393,0.29327,0.027854,1,1.0604e-05,3.4427e-06,-3.6947e-11,2.6932e-05,8.4791e-06,-1.8683e-10
179.24,3.6135,-3.2524,4.9702,0.40393,0.29327,0.027854,1,1.047e-05,3.3994e-06,-3.6027e-11,2.6592e-05,9.1343e-06,-1.8264e-10
179.25,3.6175,-3.2494,4.9705,0.40393,0.29328,0.027854,1,1.0338e-05,3.3564e-06,-3.5128e-11,2.6256e-05,8.4115e-06,-1.775e-10
179.26,3.6215,-3.2465,4.9708,0.40393,0.29328,0.027854,1,1.0207e-05,3.3141e-06,-3.4253e-11,2.5925e-05,9.0778e-06,-1.7323e-10
179.27,3.6256,-3.2436,4.9711,0.40393,0.29328,0.027854,1,1.0079e-05,3.2722e-06,-3.3398e-11,2.5598e-05,8.2136e-06,-1.6849e-10
179.28,3.6296,-3.2406,4.9713,0.40393,0.29328,0.027854,1,9.9514e-06,3.2309e-06,-3.2566e-11,2.5275e-05,8.0055e-06,-1.6405e-10
179.29,3.6336,-3.2377,4.9716,0.40393,0.29328,0.027854,1,9.8259e-06,3.1902e-06,-3.1755e-11,2.4956e-05,8.138e-06,-1.6023e-10
179.3,3.6377,-3.2348,4.9719,0.40393,0.29329,0.027854,1,9.7019e-06,3.1499e-06,-3.0963e-11,2.4641e-05,7.8227e-06,-1.5633e-10
179.31,3.6417,-3.2318,4.9722,0.40393,0.29329,0.027854,1,9.5795e-06,3.1102e-06,-3.0193e-11,2.433e-05,8.5495e-06,-1.5139e-10
179.32,3.6458,-3.2289,4.9725,0.40393,0.29329,0.027854,1,9.4586e-06,3.0709e-06,-2.944e-11,2.4023e-05,8.0971e-06,-1.4892e-10
179.33,3.6498,-3.226,4.9727,0.40393,0.29329,0.027854,1,9.3392e-06,3.0321e-06,-2.8706e-11,2.372e-05,7.4355e-06,-1.4481e-10
179.34,3.6538,-3.223,4.973,0.40393,0.29329,0.027854,1,9.2214e-06,2.994e-06,-2.7992e-11,2.3421e-05,8.1042e-06,-1.4169e-10
179.35,3.6579,-3.2201,4.9733,0.40393,0.2933,0.027854,1,9.105e-06,2.9561e-06,-2.7294e-11,2.3125e-05,7.395e-06,-1.3783e-10
179.36,3.6619,-3.2172,4.9736,0.40393,0.2933,0.027854,1,8.9901e-06,2.9189e-06,-2.6615e-11,2.2833e-05,8.074e-06,-1.3363e-10
179.37,3.666,-3.2142,4.9739,0.40392,0.2933,0.027854,1,8.8767e-06,2.882e-06,-2.5951e-11,2.2545e-05,7.2225e-06,-1.31e-10
179.38,3.67,-3.2113,4.9741,0.40392,0.2933,0.027854,1,8.7647e-06,2.8456e-06,-2.5305e-11,2.2261e-05,7.0267e-06,-1.2765e-10
179.39,3.674,-3.2084,4.9744,0.40392,0.2933,0.027854,1,8.6541e-06,2.8097e-06,-2.4675e-11,2.198e-05,7.1717e-06,-1.2452e-10
179.4,3.6781,-3.2054,4.9747,0.40392,0.2933,0.027854,1,8.5449e-06,2.7742e-06,-2.4061e-11,2.1702e-05,6.8687e-06,-1.2123e-10
179.41,3.6821,-3.2025,4.975,0.40392,0.29331,0.027854,1,8.437e-06,2.7393e-06,-2.3463e-11,2.1428e-05,7.6079e-06,-1.1804e-10
179.42,3.6862,-3.1996,4.9752,0.40392,0.29331,0.027854,1,8.3306e-06,2.7047e-06,-2.2878e-11,2.1158e-05,7.1669e-06,-1.153e-10
179.43,3.6902,-3.1966,4.9755,0.40392,0.29331,0.027854,1,8.2254e-06,2.6705e-06,-2.2308e-11,2.0891e-05,6.5178e-06,-1.123e-10
179.44,3.6942,-3.1937,4.9758,0.40392,0.29331,0.027854,1,8.1216e-06,2.6369e-06,-2.1754e-11,2.0627e-05,7.1978e-06,-1.0958e-10
179.45,3.6983,-3.1908,4.9761,0.40392,0.29331,0.027854,1,8.0192e-06,2.6036e-06,-2.1212e-11,2.0367e-05,6.4996e-06,-1.0702e-10
179.46,3.7023,-3.1878,4.9764,0.40392,0.29331,0.027854,1,7.918e-06,2.5708e-06,-2.0685e-11,2.011e-05,7.1896e-06,-1.0359e-10
179.47,3.7064,-3.1849,4.9766,0.40392,0.29332,0.027854,1,7.8181e-06,2.5383e-06,-2.017e-11,1.9856e-05,6.3498e-06,-1.0154e-10
179.48,3.7104,-3.182,4.9769,0.40392,0.29332,0.027854,1,7.7194e-06,2.5062e-06,-1.9668e-11,1.9606e-05,6.1648e-06,-9.9221e-11
179.49,3.7144,-3.179,4.9772,0.40392,0.29332,0.027854,1,7.622e-06,2.4746e-06,-1.9179e-11,1.9358e-05,6.321e-06,-9.6745e-11
179.5,3.7185,-3.1761,4.9775,0.40392,0.29332,0.027854,1,7.5258e-06,2.4434e-06,-1.8702e-11,1.9114e-05,6.0285e-06,-9.4546e-11
179.51,3.7225,-3.1732,4.9778,0.40392,0.29332,0.027836,1,-2.1496e-05,0.00014591,8.3791e-08,0.095478,-0.43321,-0.0001988
179.52,3.7265,-3.1702,4.978,0.40315,0.29318,0.026781,0.99994,-0.0018196,0.010494,1.8077e-05,0.50606,-3.706,-0.010116
179.53,3.7306,-3.1673,4.9783,0.39901,0.2926,0.023312,0.99942,-0.0042566,0.033891,0.0001419,0.42124,-4.29,-0.028819
179.54,3.7345,-3.1644,4.9785,0.39108,0.29164,0.018282,0.99879,-0.0058016,0.048925,0.00028428,0.19289,-1.7609,-0.019522
179.55,3.7384,-3.1615,4.9787,0.38141,0.2905,0.013588,0.99859,-0.00627,0.052701,0.0003328,0.010975,0.056551,-0.0012729
179.56,3.7421,-3.1586,4.9788,0.37169,0.28933,0.0089548,0.99872,-0.0060892,0.050253,0.00030795,-0.067283,0.75891,0.0069732
179.57,3.7458,-3.1557,4.9788,0.36263,0.28823,0.0044261,0.99891,-0.0057207,0.046346,0.00026601,-0.071669,0.72556,0.0068387
179.58,3.7494,-3.1528,4.9789,0.35422,0.28718,-2.9042e-05,0.99904,-0.0054196,0.043427,0.00023555,-0.046929,0.43181,0.0041636
179.59,3.7529,-3.15,4.9788,0.34621,0.28619,-0.0044385,0.99911,-0.0052491,0.041959,0.00022021,-0.022697,0.17537,0.001918
179.6,3.7563,-3.1471,4.9788,0.33838,0.28521,-0.0088113,0.99913,-0.0051731,0.04145,0.00021442,-0.0096599,0.050055,0.00078457
179.61,3.7597,-3.1442,4.9787,0.33061,0.28424,-0.013144,0.99913,-0.0051354,0.041281,0.00021209,-0.0066626,0.03058,0.00053163
179.62,3.7629,-3.1414,4.9785,0.32286,0.28328,-0.017431,0.99914,-0.0050981,0.041066,0.00020953,-0.00868,0.058949,0.00070315
179.63,3.7661,-3.1386,4.9783,0.31516,0.28233,-0.021665,0.99916,-0.0050473,0.040686,0.00020555,-0.01155,0.091614,0.00093897
179.64,3.7692,-3.1358,4.9781,0.30755,0.28138,-0.025846,0.99918,-0.0049844,0.040175,0.00020044,-0.013337,0.11027,0.0010756
179.65,3.7723,-3.133,4.9778,0.30003,0.28045,-0.029972,0.9992,-0.004916,0.039609,0.00019489,-0.013821,0.11431,0.0010999
179.66,3.7752,-3.1302,4.9775,0.29262,0.27953,-0.034046,0.99923,-0.0048474,0.039045,0.00018943,-0.01352,0.11058,0.0010599
179.67,3.7781,-3.1274,4.9771,0.28531,0.27863,-0.038069,0.99925,-0.0047811,0.038507,0.00018425,-0.012986,0.1049,0.001003
179.68,3.7809,-3.1246,4.9767,0.27809,0.27773,-0.042041,0.99927,-0.0047173,0.037995,0.00017937,-0.012531,0.1005,0.00095439
179.69,3.7837,-3.1218,4.9763,0.27097,0.27685,-0.045963,0.99929,-0.0046554,0.0375,0.0001747,-0.012238,0.097999,0.00091961
179.7,3.7864,-3.119,4.9758,0.26393,0.27598,-0.049836,0.9993,-0.0045946,0.037014,0.00017019,-0.012062,0.096708,0.00089462
179.71,3.789,-3.1163,4.9753,0.25698,0.27512,-0.053661,0.99932,-0.0045346,0.036533,0.00016578,-0.011935,0.095884,0.00087375
179.72,3.7915,-3.1135,4.9747,0.25012,0.27427,-0.057437,0.99934,-0.0044752,0.036056,0.00016147,-0.01181,0.094968,0.00085333
179.73,3.794,-3.1108,4.9741,0.24335,0.27343,-0.061166,0.99936,-0.0044165,0.035584,0.00015726,-0.011669,0.093959,0.00083214
179.74,3.7964,-3.1081,4.9735,0.23666,0.2726,-0.064848,0.99937,-0.0043585,0.035118,0.00015316,-0.011515,0.092684,0.00081035
179.75,3.7987,-3.1054,4.9728,0.23006,0.27178,-0.068484,0.99939,-0.0043013,0.034658,0.00014917,-0.011355,0.091352,0.00078859
179.76,3.801,-3.1026,4.9721,0.22354,0.27097,-0.072075,0.99941,-0.0042448,0.034204,0.00014528,-0.011197,0.09012,0.00076735
179.77,3.8032,-3.0999,4.9714,0.2171,0.27017,-0.07562,0.99942,-0.0041892,0.033757,0.0001415,-0.011042,0.088856,0.00074681
179.78,3.8053,-3.0972,4.9706,0.21074,0.26939,-0.07912,0.99944,-0.0041344,0.033316,0.00013782,-0.010891,0.087636,0.00072697
179.79,3.8074,-3.0945,4.9698,0.20447,0.26861,-0.082577,0.99945,-0.0040802,0.032881,0.00013424,-0.010744,0.086497,0.00070775
179.8,3.8094,-3.0919,4.969,0.19827,0.26784,-0.08599,0.99947,-0.0040268,0.032452,0.00013075,-0.010599,0.085301,0.00068908
179.81,3.8114,-3.0892,4.9681,0.19215,0.26708,-0.08936,0.99948,-0.0039742,0.032029,0.00012736,-0.010457,0.084169,0.0006709
179.82,3.8133,-3.0865,4.9672,0.18611,0.26633,-0.092688,0.99949,-0.0039222,0.031611,0.00012405,-0.010316,0.082969,0.00065319
179.83,3.8151,-3.0839,4.9662,0.18015,0.26559,-0.095974,0.99951,-0.003871,0.031199,0.00012083,-0.010177,0.081913,0.00063596
179.84,3.8169,-3.0812,4.9653,0.17426,0.26486,-0.099219,0.99952,-0.0038204,0.030792,0.0001177,-0.010039,0.080798,0.00061918
179.85,3.8186,-3.0786,4.9642,0.16844,0.26414,-0.10242,0.99953,-0.0037705,0.030391,0.00011464,-0.0099041,0.079728,0.00060286
179.86,3.8202,-3.0759,4.9632,0.1627,0.26343,-0.10559,0.99954,-0.0037213,0.029995,0.00011167,-0.0097708,0.07874,0.00058697
179.87,3.8218,-3.0733,4.9621,0.15704,0.26273,-0.10871,0.99955,-0.0036728,0.029605,0.00010878,-0.0096395,0.077581,0.00057152
179.88,3.8234,-3.0707,4.961,0.15144,0.26203,-0.11179,0.99957,-0.0036249,0.029219,0.00010596,-0.0095099,0.076555,0.00055648
179.89,3.8249,-3.0681,4.9599,0.14591,0.26135,-0.11484,0.99958,-0.0035776,0.028839,0.00010322,-0.0093823,0.075566,0.00054185
179.9,3.8263,-3.0654,4.9587,0.14046,0.26067,-0.11785,0.99959,-0.003531,0.028464,0.00010055,-0.0092564,0.074537,0.00052761
179.91,3.8277,-3.0628,4.9575,0.13507,0.26001,-0.12082,0.9996,-0.003485,0.028094,9.7948e-05,-0.0091323,0.073549,0.00051375
179.92,3.829,-3.0602,4.9563,0.12975,0.25935,-0.12375,0.99961,-0.0034397,0.027729,9.5415e-05,-0.00901,0.072515,0.00050027
179.93,3.8303,-3.0577,4.9551,0.1245,0.2587,-0.12665,0.99962,-0.0033949,0.027369,9.2949e-05,-0.0088894,0.071591,0.00048714
179.94,3.8315,-3.0551,4.9538,0.11931,0.25805,-0.1295,0.99963,-0.0033507,0.027013,9.0547e-05,-0.0087704,0.070612,0.00047437
179.95,3.8326,-3.0525,4.9525,0.11419,0.25742,-0.13233,0.99964,-0.0033071,0.026662,8.8209e-05,-0.0086532,0.069692,0.00046194
179.96,3.8338,-3.0499,4.9511,0.10914,0.25679,-0.13512,0.99965,-0.0032642,0.026316,8.5931e-05,-0.0085376,0.068834,0.00044984
179.97,3.8348,-3.0474,4.9498,0.10415,0.25617,-0.13787,0.99966,-0.0032217,0.025975,8.3713e-05,-0.0084236,0.067836,0.00043806
179.98,3.8358,-3.0448,4.9484,0.099221,0.25556,-0.14059,0.99967,-0.0031799,0.025638,8.1553e-05,-0.0083112,0.066948,0.0004266
179.99,3.8368,-3.0422,4.947,0.094355,0.25496,-0.14327,0.99967,-0.0031386,0.025306,7.945e-05,-0.0082004,0.066081,0.00041544
180,3.8377,-3.0397,4.9455,0.089551,0.25436,-0.14592,0.99968,-0.0030979,0.024978,7.7401e-05,-0.0080912,0.065183,0.00040458
180.01,3.8386,-3.0372,4.944,0.084808,0.25378,-0.14854,0.99969,-0.0030577,0.024654,7.5406e-05,-0.0079834,0.064325,0.00039401
180.02,3.8394,-3.0346,4.9425,0.080124,0.2532,-0.15112,0.9997,-0.003018,0.024335,7.3463e-05,-0.0078772,0.06341,0.00038372
180.03,3.8402,-3.0321,4.941,0.0755,0.25262,-0.15367,0.99971,-0.0029789,0.024019,7.1571e-05,-0.0077724,0.062619,0.00037371
180.04,3.8409,-3.0296,4.9395,0.070934,0.25206,-0.15619,0.99971,-0.0029402,0.023708,6.9728e-05,-0.0076691,0.061788,0.00036396
180.05,3.8416,-3.0271,4.9379,0.066426,0.2515,-0.15868,0.99972,-0.0029021,0.023402,6.7934e-05,-0.0075673,0.060971,0.00035447
180.06,3.8423,-3.0245,4.9363,0.061975,0.25095,-0.16113,0.99973,-0.0028646,0.023099,6.6185e-05,-0.0074668,0.060226,0.00034523
180.07,3.8429,-3.022,4.9347,0.05758,0.2504,-0.16356,0.99974,-0.0028275,0.0228,6.4483e-05,-0.0073678,0.05938,0.00033624
180.08,3.8434,-3.0195,4.933,0.053241,0.24986,-0.16595,0.99974,-0.0027909,0.022505,6.2825e-05,-0.0072701,0.058576,0.00032748
180.09,3.8439,-3.017,4.9314,0.048956,0.24933,-0.16832,0.99975,-0.0027547,0.022214,6.121e-05,-0.0071738,0.057822,0.00031896
180.1,3.8444,-3.0145,4.9297,0.044726,0.24881,-0.17065,0.99976,-0.0027191,0.021927,5.9636e-05,-0.0070788,0.057047,0.00031066
180.11,3.8448,-3.0121,4.9279,0.040549,0.24829,-0.17296,0.99976,-0.0026839,0.021644,5.8104e-05,-0.0069851,0.056306,0.00030259
180.12,3.8452,-3.0096,4.9262,0.036425,0.24778,-0.17523,0.99977,-0.0026492,0.021364,5.6612e-05,-0.0068927,0.055529,0.00029472
180.13,3.8456,-3.0071,4.9244,0.032353,0.24727,-0.17748,0.99977,-0.002615,0.021088,5.5158e-05,-0.0068016,0.054825,0.00028707
180.14,3.8459,-3.0046,4.9227,0.028333,0.24678,-0.1797,0.99978,-0.0025812,0.020816,5.3742e-05,-0.0067117,0.05411,0.00027961
180.15,3.8461,-3.0022,4.9208,0.024363,0.24628,-0.18189,0.99979,-0.0025479,0.020548,5.2363e-05,-0.0066231,0.053343,0.00027235
180.16,3.8463,-2.9997,4.919,0.020443,0.2458,-0.18406,0.99979,-0.0025149,0.020283,5.102e-05,-0.0065357,0.052669,0.00026529
180.17,3.8465,-2.9973,4.9172,0.016573,0.24532,-0.18619,0.9998,-0.0024825,0.020021,4.9711e-05,-0.0064495,0.051998,0.00025841
180.18,3.8467,-2.9948,4.9153,0.012752,0.24484,-0.1883,0.9998,-0.0024504,0.019763,4.8436e-05,-0.0063645,0.051289,0.00025171
180.19,3.8468,-2.9924,4.9134,0.0089794,0.24438,-0.19039,0.99981,-0.0024188,0.019508,4.7195e-05,-0.0062806,0.050617,0.00024518
180.2,3.8469,-2.9899,4.9115,0.0052542,0.24392,-0.19244,0.99981,-0.0023876,0.019256,4.5985e-05,-0.0061979,0.049962,0.00023883
180.21,3.8469,-2.9875,4.9095,0.0015761,0.24346,-0.19447,0.99982,-0.0023568,0.019008,4.4807e-05,-0.0061163,0.04931,0.00023265
180.22,3.8469,-2.985,4.9076,-0.0020555,0.24301,-0.19648,0.99982,-0.0023264,0.018763,4.366e-05,-0.0060359,0.04862,0.00022663
180.23,3.8468,-2.9826,4.9056,-0.0056412,0.24256,-0.19846,0.99983,-0.0022965,0.018522,4.2542e-05,-0.0059565,0.048019,0.00022076
180.24,3.8468,-2.9802,4.9036,-0.0091816,0.24213,-0.20042,0.99983,-0.0022669,0.018283,4.1453e-05,-0.0058782,0.047382,0.00021505
180.25,3.8467,-2.9778,4.9016,-0.012677,0.24169,-0.20235,0.99983,-0.0022377,0.018048,4.0392e-05,-0.005801,0.046765,0.0002095
180.26,3.8465,-2.9754,4.8996,-0.016129,0.24127,-0.20425,0.99984,-0.0022088,0.017816,3.9358e-05,-0.0057248,0.046202,0.00020408
180.27,3.8463,-2.973,4.8975,-0.019537,0.24084,-0.20613,0.99984,-0.0021804,0.017587,3.8351e-05,-0.0056497,0.045555,0.00019881
180.28,3.8461,-2.9705,4.8955,-0.022902,0.24043,-0.20799,0.99985,-0.0021523,0.01736,3.737e-05,-0.0055756,0.044947,0.00019368
180.29,3.8459,-2.9681,4.8934,-0.026224,0.24001,-0.20983,0.99985,-0.0021246,0.017137,3.6415e-05,-0.0055025,0.044373,0.00018868
180.3,3.8456,-2.9657,4.8913,-0.029504,0.23961,-0.21164,0.99985,-0.0020973,0.016917,3.5484e-05,-0.0054304,0.043784,0.00018381
180.31,3.8453,-2.9634,4.8891,-0.032743,0.23921,-0.21343,0.99986,-0.0020703,0.016699,3.4577e-05,-0.0053592,0.043215,0.00017907
180.32,3.8449,-2.961,4.887,-0.035941,0.23881,-0.2152,0.99986,-0.0020437,0.016485,3.3694e-05,-0.0052891,0.042647,0.00017445
180.33,3.8446,-2.9586,4.8848,-0.039099,0.23842,-0.21694,0.99987,-0.0020174,0.016273,3.2833e-05,-0.0052199,0.042089,0.00016995
180.34,3.8442,-2.9562,4.8827,-0.042217,0.23803,-0.21866,0.99987,-0.0019915,0.016064,3.1995e-05,-0.0051516,0.041578,0.00016557
180.35,3.8437,-2.9538,4.8805,-0.045295,0.23765,-0.22036,0.99987,-0.0019659,0.015857,3.1178e-05,-0.0050842,0.040994,0.00016131
180.36,3.8433,-2.9514,4.8782,-0.048334,0.23727,-0.22204,0.99988,-0.0019406,0.015654,3.0382e-05,-0.0050178,0.040502,0.00015715
180.37,3.8428,-2.9491,4.876,-0.051335,0.2369,-0.2237,0.99988,-0.0019157,0.015453,2.9606e-05,-0.0049522,0.039908,0.00015311
180.38,3.8422,-2.9467,4.8738,-0.054299,0.23653,-0.22534,0.99988,-0.0018911,0.015254,2.8851e-05,-0.0048875,0.03941,0.00014917
180.39,3.8417,-2.9443,4.8715,-0.057224,0.23617,-0.22696,0.99988,-0.0018668,0.015059,2.8115e-05,-0.0048238,0.038901,0.00014533
180.4,3.8411,-2.942,4.8692,-0.060113,0.23581,-0.22855,0.99989,-0.0018429,0.014866,2.7398e-05,-0.0047608,0.03835,0.00014159
180.41,3.8405,-2.9396,4.8669,-0.062965,0.23546,-0.23013,0.99989,-0.0018192,0.014675,2.6699e-05,-0.0046987,0.037879,0.00013795
180.42,3.8398,-2.9373,4.8646,-0.065782,0.23511,-0.23168,0.99989,-0.0017959,0.014487,2.6019e-05,-0.0046375,0.037398,0.0001344
180.43,3.8392,-2.9349,4.8623,-0.068562,0.23477,-0.23322,0.9999,-0.0017728,0.014301,2.5355e-05,-0.004577,0.036931,0.00013095
180.44,3.8385,-2.9326,4.86,-0.071308,0.23443,-0.23474,0.9999,-0.0017501,0.014118,2.4709e-05,-0.0045174,0.03641,0.00012759
180.45,3.8377,-2.9302,4.8576,-0.074019,0.23409,-0.23624,0.9999,-0.0017277,0.013937,2.408e-05,-0.0044586,0.035956,0.00012431
180.46,3.837,-2.9279,4.8552,-0.076695,0.23376,-0.23772,0.9999,-0.0017055,0.013758,2.3466e-05,-0.0044005,0.035512,0.00012112
180.47,3.8362,-2.9256,4.8529,-0.079338,0.23343,-0.23918,0.99991,-0.0016836,0.013582,2.2869e-05,-0.0043433,0.035011,0.00011801
180.48,3.8354,-2.9232,4.8505,-0.081947,0.23311,-0.24062,0.99991,-0.0016621,0.013408,2.2286e-05,-0.0042868,0.034573,0.00011498
180.49,3.8346,-2.9209,4.848,-0.084524,0.23279,-0.24204,0.99991,-0.0016408,0.013236,2.1719e-05,-0.0042311,0.034126,0.00011203
180.5,3.8337,-2.9186,4.8456,-0.087068,0.23247,-0.24345,0.99991,-0.0016198,0.013067,2.1166e-05,-0.0041761,0.033678,0.00010916
180.51,3.8328,-2.9162,4.8432,-0.08958,0.23216,-0.24484,0.99992,-0.001599,0.012899,2.0627e-05,-0.0041218,0.033248,0.00010636
180.52,3.8319,-2.9139,4.8407,-0.09206,0.23185,-0.24621,0.99992,-0.0015785,0.012734,2.0103e-05,-0.0040683,0.03282,0.00010364
180.53,3.831,-2.9116,4.8382,-0.094509,0.23155,-0.24756,0.99992,-0.0015583,0.012571,1.9591e-05,-0.0040154,0.032376,0.00010098
180.54,3.83,-2.9093,4.8358,-0.096926,0.23125,-0.2489,0.99992,-0.0015384,0.01241,1.9093e-05,-0.0039633,0.031969,9.8393e-05
180.55,3.829,-2.907,4.8333,-0.099314,0.23096,-0.25022,0.99992,-0.0015187,0.012251,1.8607e-05,-0.0039119,0.031547,9.5874e-05
180.56,3.828,-2.9047,4.8308,-0.10167,0.23066,-0.25152,0.99993,-0.0014993,0.012095,1.8134e-05,-0.0038612,0.031169,9.3419e-05
180.57,3.827,-2.9024,4.8282,-0.104,0.23037,-0.25281,0.99993,-0.0014801,0.01194,1.7673e-05,-0.0038111,0.030734,9.1028e-05
180.58,3.826,-2.9001,4.8257,-0.1063,0.23009,-0.25408,0.99993,-0.0014611,0.011787,1.7224e-05,-0.0037617,0.030338,8.8699e-05
180.59,3.8249,-2.8978,4.8232,-0.10857,0.22981,-0.25534,0.99993,-0.0014424,0.011637,1.6786e-05,-0.003713,0.029948,8.643e-05
180.6,3.8238,-2.8955,4.8206,-0.11081,0.22953,-0.25657,0.99993,-0.001424,0.011488,1.636e-05,-0.0036649,0.029559,8.4219e-05
180.61,3.8227,-2.8932,4.818,-0.11302,0.22926,-0.2578,0.99993,-0.0014058,0.011341,1.5944e-05,-0.0036174,0.029178,8.2066e-05
180.62,3.8215,-2.8909,4.8154,-0.1152,0.22899,-0.25901,0.99994,-0.0013878,0.011196,1.5539e-05,-0.0035706,0.028781,7.9967e-05
180.63,3.8204,-2.8886,4.8128,-0.11736,0.22872,-0.2602,0.99994,-0.0013701,0.011053,1.5144e-05,-0.0035244,0.028425,7.7924e-05
180.64,3.8192,-2.8863,4.8102,-0.11949,0.22845,-0.26138,0.99994,-0.0013526,0.010912,1.476e-05,-0.0034788,0.028081,7.5933e-05
180.65,3.818,-2.884,4.8076,-0.12159,0.22819,-0.26254,0.99994,-0.0013353,0.010772,1.4385e-05,-0.0034338,0.027693,7.3993e-05
180.66,3.8167,-2.8817,4.805,-0.12367,0.22794,-0.26369,0.99994,-0.0013182,0.010635,1.402e-05,-0.0033894,0.027359,7.2103e-05
180.67,3.8155,-2.8795,4.8023,-0.12571,0.22768,-0.26482,0.99994,-0.0013014,0.010499,1.3664e-05,-0.0033456,0.026986,7.0262e-05
180.68,3.8142,-2.8772,4.7997,-0.12774,0.22743,-0.26594,0.99995,-0.0012848,0.010365,1.3317e-05,-0.0033024,0.026637,6.8468e-05
180.69,3.8129,-2.8749,4.797,-0.12974,0.22718,-0.26704,0.99995,-0.0012684,0.010233,1.2979e-05,-0.0032597,0.02632,6.6721e-05
180.7,3.8116,-2.8726,4.7944,-0.13171,0.22694,-0.26813,0.99995,-0.0012522,0.010102,1.265e-05,-0.0032176,0.025954,6.5018e-05
180.71,3.8103,-2.8704,4.7917,-0.13366,0.2267,-0.26921,0.99995,-0.0012362,0.0099731,1.2329e-05,-0.0031761,0.025625,6.336e-05
180.72,3.809,-2.8681,4.789,-0.13558,0.22646,-0.27028,0.99995,-0.0012204,0.0098459,1.2016e-05,-0.0031351,0.025274,6.1743e-05
180.73,3.8076,-2.8659,4.7863,-0.13748,0.22622,-0.27133,0.99995,-0.0012048,0.0097202,1.1712e-05,-0.0030947,0.024962,6.0169e-05
180.74,3.8062,-2.8636,4.7835,-0.13936,0.22599,-0.27236,0.99995,-0.0011895,0.0095962,1.1415e-05,-0.0030547,0.024635,5.8635e-05
180.75,3.8048,-2.8613,4.7808,-0.14121,0.22576,-0.27339,0.99995,-0.0011743,0.0094738,1.1125e-05,-0.0030153,0.024322,5.714e-05
180.76,3.8034,-2.8591,4.7781,-0.14304,0.22554,-0.2744,0.99996,-0.0011593,0.009353,1.0843e-05,-0.0029765,0.024012,5.5684e-05
